id,officer_id,job_title,badge_number
,#NYPD_13177,Police Officer,5854
,#NYPD_13178,Sergeant,1423
,#NYPD_13179,Police Officer,15027
,#NYPD_13180,Captain,0
,#NYPD_13181,Sergeant,3910
,#NYPD_13182,Detective Second Grade,5273
,#NYPD_13183,Sergeant,4475
,#NYPD_13184,Police Officer,1272
,#NYPD_13185,Sergeant,807
,#NYPD_13186,Detective Third Grade,
,#NYPD_13187,Police Officer,4872
,#NYPD_13188,Police Officer,11464
,#NYPD_13189,Police Officer,16919
,#NYPD_13190,Police Officer,13090
,#NYPD_13191,Lieutenant,
,#NYPD_13192,Police Officer,
,#NYPD_13193,Police Officer,26276
,#NYPD_13194,Police Officer,
,#NYPD_13195,Detective First Grade,5555
,#NYPD_13196,Sergeant,13608
,#NYPD_13196,Sergeant,1268
,#NYPD_13197,Police Officer,19819
,#NYPD_13198,Sergeant,3962
,#NYPD_13199,Police Officer,15883
,#NYPD_13200,Police Officer,24017
,#NYPD_13201,Police Officer,13942
,#NYPD_13202,Detective Third Grade,
,#NYPD_13203,Police Officer,4723
,#NYPD_13203,Police Officer,3695
,#NYPD_13204,Police Officer,
,#NYPD_13205,Police Officer,6870
,#NYPD_13206,Police Officer,4777
,#NYPD_13207,Detective Second Grade,1132
,#NYPD_13208,Police Officer,11727
,#NYPD_13209,Police Officer,12087
,#NYPD_13210,Captain,0
,#NYPD_13211,Sergeant,1026
,#NYPD_13212,Police Officer,13835
,#NYPD_13213,Police Officer,
,#NYPD_13214,Police Officer,
,#NYPD_13215,Sergeant,
,#NYPD_13216,Police Officer,29631
,#NYPD_13217,Police Officer,23030
,#NYPD_13218,Police Officer,2086
,#NYPD_13219,Police Officer,1731
,#NYPD_13220,Detective First Grade,4508
,#NYPD_13221,Police Officer,18012
,#NYPD_13222,Sergeant,1559
,#NYPD_13223,Police Officer,26582
,#NYPD_13224,Police Officer,2813
,#NYPD_13225,Police Officer,23791
,#NYPD_13226,Police Officer,3164
,#NYPD_13227,Police Officer,24885
,#NYPD_13228,Sergeant,16308
,#NYPD_13228,Sergeant,3677
,#NYPD_13229,Sergeant,3843
,#NYPD_13229,Sergeant,2037
,#NYPD_13230,Detective Third Grade,5142
,#NYPD_13231,Detective Third Grade,8686
,#NYPD_13231,Detective Third Grade,7118
,#NYPD_13232,Detective Specialist,3060
,#NYPD_13233,Sergeant,0
,#NYPD_13234,Sergeant,
,#NYPD_13235,Sergeant,79
,#NYPD_13236,Sergeant,2400
,#NYPD_13237,Police Officer,14169
,#NYPD_13238,Police Officer,10283
,#NYPD_13239,Detective Second Grade,1737
,#NYPD_13240,Police Officer,25030
,#NYPD_13241,Police Officer,592
,#NYPD_13242,Police Officer,25766
,#NYPD_13243,Detective First Grade,6702
,#NYPD_13244,Police Officer,4595
,#NYPD_13245,Police Officer,2504
,#NYPD_13246,Detective Third Grade,5607
,#NYPD_13247,Police Officer,13331
,#NYPD_13248,Police Officer,6575
,#NYPD_13249,Police Officer,21026
,#NYPD_13250,Police Officer,1377
,#NYPD_13251,Sergeant,2370
,#NYPD_13252,Detective Specialist,7498
,#NYPD_13253,Police Officer,29294
,#NYPD_13254,Police Officer,27704
,#NYPD_13255,Police Officer,3899
,#NYPD_13256,Police Officer,21967
,#NYPD_13257,Police Officer,176
,#NYPD_13258,Police Officer,1249
,#NYPD_13259,Sergeant,1672
,#NYPD_13260,Police Officer,5837
,#NYPD_13261,Police Officer,24624
,#NYPD_13262,Police Officer,2616
,#NYPD_13263,Sergeant,452
,#NYPD_13264,Sergeant,559
,#NYPD_13265,Detective Third Grade,5542
,#NYPD_13266,Sergeant,2118
,#NYPD_13267,Detective Third Grade,3443
,#NYPD_13268,Police Officer,14228
,#NYPD_13269,Detective Third Grade,3775
,#NYPD_13270,Police Officer,4946
,#NYPD_13271,Captain,0
,#NYPD_13272,Deputy Chief Inspector,0
,#NYPD_13273,Detective Specialist,813
,#NYPD_13274,Police Officer,25312
,#NYPD_13275,Police Officer,76
,#NYPD_13276,Police Officer,20280
,#NYPD_13277,Lieutenant,0
,#NYPD_13278,Detective Third Grade,131
,#NYPD_13279,Detective Third Grade,7753
,#NYPD_13280,Police Officer,14560
,#NYPD_13281,Police Officer,10061
,#NYPD_13282,Police Officer,
,#NYPD_13283,Police Officer,14421
,#NYPD_13284,Lieutenant,0
,#NYPD_13285,Detective Second Grade,5810
,#NYPD_13286,Police Officer,1244
,#NYPD_13287,Police Officer,5513
,#NYPD_13288,Detective First Grade,2739
,#NYPD_13289,Detective Second Grade,432
,#NYPD_13290,Police Officer,6310
,#NYPD_13291,Police Officer,15542
,#NYPD_13292,Police Officer,16104
,#NYPD_13293,Sergeant,1646
,#NYPD_13294,Police Officer,22850
,#NYPD_13295,Lieutenant,0
,#NYPD_13296,Police Officer,26830
,#NYPD_13297,Police Officer,27759
,#NYPD_13298,Police Officer,495
,#NYPD_13299,Police Officer,
,#NYPD_13300,Detective Specialist,295
,#NYPD_13300,Detective Specialist,15289
,#NYPD_13300,Detective Specialist,5463
,#NYPD_13301,Sergeant,1276
,#NYPD_13302,Police Officer,21637
,#NYPD_13303,Police Officer,262
,#NYPD_13304,Police Officer,15516
,#NYPD_13305,Sergeant,2367
,#NYPD_13306,Detective Third Grade,1289
,#NYPD_13307,Police Officer,6466
,#NYPD_13308,Police Officer,19969
,#NYPD_13309,Police Officer,24824
,#NYPD_13310,Detective Third Grade,
,#NYPD_13311,Police Officer,
,#NYPD_13312,Sergeant,
,#NYPD_13313,Sergeant,142
,#NYPD_13314,Deputy Inspector,0
,#NYPD_13315,Police Officer,11044
,#NYPD_13316,Lieutenant,0
,#NYPD_13317,Police Officer,10396
,#NYPD_13318,Police Officer,11369
,#NYPD_13319,Lieutenant,0
,#NYPD_13320,Police Officer,8384
,#NYPD_13321,Police Officer,6478
,#NYPD_13322,Police Officer,7860
,#NYPD_13323,Detective Third Grade,5144
,#NYPD_13324,Police Officer,13827
,#NYPD_13325,Sergeant,5063
,#NYPD_13326,Police Officer,1870
,#NYPD_13327,Sergeant,2187
,#NYPD_13328,Police Officer,16496
,#NYPD_13329,Police Officer,11498
,#NYPD_13330,Police Officer,26714
,#NYPD_13331,Police Officer,3991
,#NYPD_13332,Police Officer,
,#NYPD_13333,Detective Specialist,5837
,#NYPD_13334,Detective Third Grade,172
,#NYPD_13335,Police Officer,
,#NYPD_13336,Police Officer,24529
,#NYPD_13337,Detective Second Grade,4361
,#NYPD_13338,Police Officer,7445
,#NYPD_13339,Police Officer,
,#NYPD_13340,Captain,0
,#NYPD_13341,Police Officer,549
,#NYPD_13342,Sergeant,4961
,#NYPD_13343,Police Officer,7413
,#NYPD_13344,Police Officer,2121
,#NYPD_13345,Police Officer,
,#NYPD_13346,Sergeant,2706
,#NYPD_13347,Police Officer,
,#NYPD_13348,Police Officer,20070
,#NYPD_13349,Police Officer,19448
,#NYPD_13350,Police Officer,23721
,#NYPD_13351,Police Officer,31330
,#NYPD_13352,Police Officer,16247
,#NYPD_13353,Detective Third Grade,5773
,#NYPD_13354,Police Officer,3631
,#NYPD_13355,Police Officer,28296
,#NYPD_13356,Sergeant,7881
,#NYPD_13356,Sergeant,123
,#NYPD_13357,Detective Third Grade,5524
,#NYPD_13357,Detective Third Grade,1166
,#NYPD_13358,Police Officer,26676
,#NYPD_13359,Sergeant,268
,#NYPD_13360,Detective Third Grade,1753
,#NYPD_13361,Police Officer,28505
,#NYPD_13362,Detective Second Grade,635
,#NYPD_13363,Police Officer,7168
,#NYPD_13364,Police Officer,11656
,#NYPD_13365,Sergeant,1870
,#NYPD_13365,Sergeant,696
,#NYPD_13366,Police Officer,13351
,#NYPD_13367,Detective Third Grade,5887
,#NYPD_13368,Police Officer,13709
,#NYPD_13369,Police Officer,30765
,#NYPD_13370,Police Officer,14170
,#NYPD_13371,Sergeant,3672
,#NYPD_13372,Police Officer,3878
,#NYPD_13373,Sergeant,2982
,#NYPD_13374,Police Officer,
,#NYPD_13375,Police Officer,11704
,#NYPD_13375,Police Officer,1221
,#NYPD_13376,Police Officer,10986
,#NYPD_13377,Police Officer,15309
,#NYPD_13378,Police Officer,3666
,#NYPD_13379,Police Officer,18126
,#NYPD_13380,Police Officer,24050
,#NYPD_13381,Police Officer,25615
,#NYPD_13382,Police Officer,281
,#NYPD_13383,Police Officer,20495
,#NYPD_13384,Police Officer,20035
,#NYPD_13385,Police Officer,13565
,#NYPD_13386,Police Officer,20421
,#NYPD_13387,Police Officer,25695
,#NYPD_13388,Police Officer,13396
,#NYPD_13389,Sergeant,3064
,#NYPD_13390,Police Officer,12864
,#NYPD_13391,Detective Third Grade,2020
,#NYPD_13392,Police Officer,153
,#NYPD_13393,Police Officer,20235
,#NYPD_13394,Police Officer,30817
,#NYPD_13395,Detective Third Grade,7900
,#NYPD_13396,Captain,0
,#NYPD_13397,Police Officer,
,#NYPD_13398,Police Officer,3787
,#NYPD_13398,Police Officer,19799
,#NYPD_13398,Police Officer,631
,#NYPD_13399,Detective Third Grade,9386
,#NYPD_13400,Police Officer,27636
,#NYPD_13401,Police Officer,9221
,#NYPD_13402,Sergeant,4671
,#NYPD_13403,Deputy Inspector,0
,#NYPD_13404,Police Officer,8566
,#NYPD_13405,Detective Third Grade,6370
,#NYPD_13406,Sergeant,1157
,#NYPD_13407,Police Officer,29194
,#NYPD_13408,Sergeant,1835
,#NYPD_13409,Sergeant,
,#NYPD_13410,Police Officer,2001
,#NYPD_13411,Police Officer,3691
,#NYPD_13412,Lieutenant,0
,#NYPD_13413,Sergeant,2639
,#NYPD_13414,Police Officer,8572
,#NYPD_13415,Police Officer,14876
,#NYPD_13416,Detective Third Grade,5997
,#NYPD_13416,Detective Third Grade,26122
,#NYPD_13417,Police Officer,4047
,#NYPD_13418,Detective Specialist,6418
,#NYPD_13419,Sergeant,719
,#NYPD_13420,Police Officer,18764
,#NYPD_13421,Police Officer,16233
,#NYPD_13422,Police Officer,15757
,#NYPD_13423,Police Officer,22279
,#NYPD_13424,Police Officer,14183
,#NYPD_13425,Police Officer,7166
,#NYPD_13426,Sergeant,4417
,#NYPD_13427,Police Officer,12333
,#NYPD_13428,Police Officer,17502
,#NYPD_13429,Detective Third Grade,13029
,#NYPD_13429,Detective Third Grade,3047
,#NYPD_13430,Lieutenant,0
,#NYPD_13431,Police Officer,
,#NYPD_13432,Detective Specialist,27786
,#NYPD_13432,Detective Specialist,4965
,#NYPD_13433,Police Officer,13684
,#NYPD_13434,Police Officer,27769
,#NYPD_13435,Police Officer,23062
,#NYPD_13436,Detective Third Grade,
,#NYPD_13437,Police Officer,20368
,#NYPD_13438,Police Officer,1389
,#NYPD_13438,Police Officer,1572
,#NYPD_13439,Police Officer,
,#NYPD_13440,Police Officer,
,#NYPD_13441,Police Officer,11005
,#NYPD_13442,Police Officer,9360
,#NYPD_13443,Police Officer,4046
,#NYPD_13444,Lieutenant,0
,#NYPD_13445,Lieutenant,
,#NYPD_13446,Detective Second Grade,1751
,#NYPD_13447,Police Officer,22112
,#NYPD_13448,Police Officer,18997
,#NYPD_13449,Police Officer,
,#NYPD_13450,Detective First Grade,1154
,#NYPD_13451,Police Officer,23902
,#NYPD_13452,Police Officer,7693
,#NYPD_13452,Police Officer,1680
,#NYPD_13453,Sergeant,2722
,#NYPD_13454,Police Officer,23412
,#NYPD_13455,Police Officer,883
,#NYPD_13456,Police Officer,23746
,#NYPD_13457,Police Officer,15360
,#NYPD_13458,Police Officer,28971
,#NYPD_13459,Police Officer,11149
,#NYPD_13460,Police Officer,17862
,#NYPD_13460,Police Officer,5618
,#NYPD_13461,Sergeant,1141
,#NYPD_13462,Lieutenant,0
,#NYPD_13463,Sergeant,
,#NYPD_13464,Detective Third Grade,1005
,#NYPD_13465,Police Officer,18889
,#NYPD_13466,Sergeant,8234
,#NYPD_13466,Sergeant,509
,#NYPD_13467,Police Officer,21807
,#NYPD_13468,Police Officer,15601
,#NYPD_13469,Police Officer,
,#NYPD_13470,Sergeant,448
,#NYPD_13471,Police Officer,14236
,#NYPD_13472,Sergeant,1111
,#NYPD_13473,Lieutenant,0
,#NYPD_13474,Sergeant,1965
,#NYPD_13475,Detective Third Grade,564
,#NYPD_13476,Detective Second Grade,5295
,#NYPD_13477,Sergeant,1029
,#NYPD_13478,Sergeant,1189
,#NYPD_13479,Police Officer,3799
,#NYPD_13480,Police Officer,16500
,#NYPD_13481,Detective Third Grade,5111
,#NYPD_13482,Police Officer,4684
,#NYPD_13483,Detective Third Grade,3357
,#NYPD_13483,Detective Third Grade,4631
,#NYPD_13484,Police Officer,1494
,#NYPD_13485,Police Officer,6395
,#NYPD_13486,Police Officer,
,#NYPD_13487,Police Officer,
,#NYPD_13488,Police Officer,286
,#NYPD_13489,Police Officer,
,#NYPD_13490,Police Officer,15342
,#NYPD_13491,Police Officer,
,#NYPD_13492,Lieutenant,0
,#NYPD_13493,Police Officer,2647
,#NYPD_13494,Police Officer,7219
,#NYPD_13495,Police Officer,17748
,#NYPD_13496,Police Officer,4717
,#NYPD_13497,Sergeant,3336
,#NYPD_13498,Sergeant,912
,#NYPD_13499,Lieutenant,0
,#NYPD_13500,Sergeant,4648
,#NYPD_13501,Police Officer,23784
,#NYPD_13502,Police Officer,7537
,#NYPD_13503,Police Officer,10924
,#NYPD_13504,Detective Third Grade,
,#NYPD_13505,Police Officer,4406
,#NYPD_13506,Detective Second Grade,7311
,#NYPD_13507,Police Officer,29239
,#NYPD_13508,Detective Third Grade,1415
,#NYPD_13509,Police Officer,1424
,#NYPD_13510,Sergeant,2484
,#NYPD_13511,Police Officer,14283
,#NYPD_13512,Police Officer,12448
,#NYPD_13513,Sergeant,
,#NYPD_13514,Sergeant,4885
,#NYPD_13515,Police Officer,19319
,#NYPD_13516,Police Officer,15522
,#NYPD_13517,Police Officer,11620
,#NYPD_13518,Detective Third Grade,5147
,#NYPD_13519,Police Officer,5429
,#NYPD_13520,Police Officer,13714
,#NYPD_13521,Police Officer,
,#NYPD_13522,Captain,0
,#NYPD_13523,Police Officer,10049
,#NYPD_13524,Police Officer,15639
,#NYPD_13525,Police Officer,29248
,#NYPD_13526,Police Officer,20423
,#NYPD_13527,Sergeant,2987
,#NYPD_13528,Lieutenant,0
,#NYPD_13529,Detective Third Grade,2506
,#NYPD_13530,Lieutenant,
,#NYPD_13531,Police Officer,17795
,#NYPD_13532,Police Officer,5420
,#NYPD_13533,Police Officer,13579
,#NYPD_13534,Sergeant,1295
,#NYPD_13535,Lieutenant,0
,#NYPD_13536,Police Officer,22882
,#NYPD_13537,Detective Specialist,7379
,#NYPD_13538,Police Officer,13704
,#NYPD_13539,Police Officer,18452
,#NYPD_13540,Police Officer,11303
,#NYPD_13541,Police Officer,3069
,#NYPD_13542,Police Officer,
,#NYPD_13543,Sergeant,0
,#NYPD_13544,Lieutenant,0
,#NYPD_13545,Police Officer,15869
,#NYPD_13546,Detective Third Grade,2018
,#NYPD_13547,Police Officer,14453
,#NYPD_13548,Police Officer,28976
,#NYPD_13549,Police Officer,15724
,#NYPD_13550,Sergeant,2663
,#NYPD_13551,Detective Second Grade,314
,#NYPD_13552,Police Officer,13840
,#NYPD_13553,Police Officer,4654
,#NYPD_13554,Police Officer,1797
,#NYPD_13555,Police Officer,8189
,#NYPD_13556,Police Officer,14331
,#NYPD_13557,Police Officer,20834
,#NYPD_13558,Police Officer,20293
,#NYPD_13559,Police Officer,14684
,#NYPD_13560,Police Officer,
,#NYPD_13561,Police Officer,
,#NYPD_13562,Police Officer,12435
,#NYPD_13563,Police Officer,
,#NYPD_13564,Police Officer,
,#NYPD_13565,Detective First Grade,7465
,#NYPD_13566,Detective Second Grade,7312
,#NYPD_13567,Police Officer,
,#NYPD_13568,Detective Third Grade,
,#NYPD_13569,Police Officer,5032
,#NYPD_13570,Police Officer,30710
,#NYPD_13571,Police Officer,30470
,#NYPD_13572,Police Officer,9554
,#NYPD_13573,Police Officer,18233
,#NYPD_13574,Police Officer,18840
,#NYPD_13575,Police Officer,11127
,#NYPD_13576,Police Officer,
,#NYPD_13577,Police Officer,
,#NYPD_13578,Police Officer,9228
,#NYPD_13579,Police Officer,14561
,#NYPD_13580,Police Officer,222
,#NYPD_13581,Lieutenant,0
,#NYPD_13582,Police Officer,17665
,#NYPD_13583,Police Officer,
,#NYPD_13584,Detective Specialist,7320
,#NYPD_13585,Police Officer,11639
,#NYPD_13586,Police Officer,8897
,#NYPD_13586,Police Officer,15248
,#NYPD_13587,Police Officer,22533
,#NYPD_13588,Police Officer,2667
,#NYPD_13589,Police Officer,6621
,#NYPD_13590,Police Officer,
,#NYPD_13591,Police Officer,14078
,#NYPD_13592,Police Officer,1967
,#NYPD_13593,Sergeant,3400
,#NYPD_13594,Sergeant,2178
,#NYPD_13595,Sergeant,1282
,#NYPD_13596,Police Officer,
,#NYPD_13597,Police Officer,
,#NYPD_13598,Sergeant,3970
,#NYPD_13599,Police Officer,16669
,#NYPD_13600,Detective Second Grade,201
,#NYPD_13601,Detective Specialist,7479
,#NYPD_13602,Police Officer,4552
,#NYPD_13603,Sergeant,1304
,#NYPD_13604,Detective Third Grade,
,#NYPD_13605,Sergeant,1179
,#NYPD_13606,Detective Specialist,5296
,#NYPD_13607,Detective Specialist,3063
,#NYPD_13608,Police Officer,9558
,#NYPD_13608,Police Officer,3306
,#NYPD_13609,Police Officer,8674
,#NYPD_13610,Police Officer,
,#NYPD_13611,Police Officer,21897
,#NYPD_13612,Police Officer,1682
,#NYPD_13613,Police Officer,5526
,#NYPD_13614,Sergeant,3968
,#NYPD_13615,Police Officer,13076
,#NYPD_13616,Police Officer,22852
,#NYPD_13617,Police Officer,
,#NYPD_13618,Police Officer,
,#NYPD_13619,Detective Second Grade,7313
,#NYPD_13620,Police Officer,
,#NYPD_13621,Police Officer,
,#NYPD_13622,Police Officer,13899
,#NYPD_13623,Sergeant,11659
,#NYPD_13623,Sergeant,588
,#NYPD_13624,Police Officer,6941
,#NYPD_13625,Police Officer,19945
,#NYPD_13626,Police Officer,1204
,#NYPD_13627,Police Officer,23959
,#NYPD_13628,Police Officer,3092
,#NYPD_13629,Police Officer,16543
,#NYPD_13630,Police Officer,10620
,#NYPD_13631,Police Officer,21992
,#NYPD_13632,Detective Specialist,7038
,#NYPD_13633,Sergeant,32150
,#NYPD_13633,Sergeant,0
,#NYPD_13634,Police Officer,2004
,#NYPD_13635,Police Officer,3728
,#NYPD_13636,Police Officer,8676
,#NYPD_13637,Police Officer,25278
,#NYPD_13638,Detective Second Grade,5297
,#NYPD_13639,Sergeant,3864
,#NYPD_13640,Police Officer,4665
,#NYPD_13641,Police Officer,24730
,#NYPD_13642,Police Officer,
,#NYPD_13643,Police Officer,31661
,#NYPD_13644,Sergeant,3186
,#NYPD_13645,Detective Specialist,7232
,#NYPD_13646,Sergeant,2190
,#NYPD_13647,Detective Third Grade,
,#NYPD_13648,Police Officer,
,#NYPD_13649,Detective First Grade,711
,#NYPD_13650,Sergeant,
,#NYPD_13651,Police Officer,25545
,#NYPD_13652,Detective Third Grade,
,#NYPD_13653,Detective Third Grade,
,#NYPD_13654,Sergeant,952
,#NYPD_13655,Police Officer,196
,#NYPD_13656,Police Officer,4060
,#NYPD_13657,Police Officer,8937
,#NYPD_13658,Police Officer,
,#NYPD_13659,Police Officer,
,#NYPD_13660,Police Officer,
,#NYPD_13661,Police Officer,13589
,#NYPD_13662,Police Officer,2950
,#NYPD_13663,Detective Third Grade,1758
,#NYPD_13664,Police Officer,10443
,#NYPD_13665,Police Officer,27641
,#NYPD_13666,Police Officer,10069
,#NYPD_13667,Police Officer,
,#NYPD_13668,Police Officer,25779
,#NYPD_13669,Sergeant,3460
,#NYPD_13669,Sergeant,0
,#NYPD_13670,Police Officer,
,#NYPD_13671,Police Officer,
,#NYPD_13672,Sergeant,165
,#NYPD_13673,Police Officer,
,#NYPD_13674,Lieutenant,0
,#NYPD_13675,Sergeant,3679
,#NYPD_13676,Police Officer,7174
,#NYPD_13677,Detective Third Grade,3148
,#NYPD_13678,Detective First Grade,1223
,#NYPD_13679,Detective Third Grade,2799
,#NYPD_13679,Detective Third Grade,4803
,#NYPD_13680,Detective Third Grade,
,#NYPD_13681,Lieutenant,0
,#NYPD_13682,Police Officer,31671
,#NYPD_13683,Police Officer,7183
,#NYPD_13684,Police Officer,13955
,#NYPD_13685,Police Officer,15923
,#NYPD_13686,Police Officer,2376
,#NYPD_13687,Police Officer,17612
,#NYPD_13688,Police Officer,4731
,#NYPD_13689,Police Officer,873
,#NYPD_13690,Police Officer,2951
,#NYPD_13691,Police Officer,30832
,#NYPD_13692,Police Officer,28601
,#NYPD_13693,Detective Third Grade,3012
,#NYPD_13693,Detective Third Grade,4656
,#NYPD_13694,Sergeant,717
,#NYPD_13695,Police Officer,18020
,#NYPD_13696,Police Officer,31498
,#NYPD_13697,Police Officer,
,#NYPD_13698,Sergeant,4652
,#NYPD_13699,Police Officer,
,#NYPD_13700,Police Officer,
,#NYPD_13701,Police Officer,
,#NYPD_13702,Police Officer,14755
,#NYPD_13703,Police Officer,14426
,#NYPD_13704,Detective Specialist,25
,#NYPD_13704,Detective Specialist,39
,#NYPD_13705,Police Officer,2721
,#NYPD_13706,Police Officer,7893
,#NYPD_13707,Police Officer,14483
,#NYPD_13708,Police Officer,276
,#NYPD_13709,Sergeant,3511
,#NYPD_13710,Police Officer,24874
,#NYPD_13711,Police Officer,21953
,#NYPD_13711,Police Officer,3546
,#NYPD_13712,Police Officer,
,#NYPD_13713,Police Officer,11556
,#NYPD_13714,Police Officer,23580
,#NYPD_13715,Police Officer,16914
,#NYPD_13716,Police Officer,
,#NYPD_13717,Police Officer,
,#NYPD_13718,Police Officer,1457
,#NYPD_13719,Lieutenant,0
,#NYPD_13720,Police Officer,
,#NYPD_13721,Sergeant,941
,#NYPD_13722,Police Officer,20101
,#NYPD_13723,Police Officer,
,#NYPD_13724,Police Officer,
,#NYPD_13725,Police Officer,25535
,#NYPD_13726,Detective Second Grade,7188
,#NYPD_13727,Police Officer,
,#NYPD_13728,Police Officer,887
,#NYPD_13729,Police Officer,10946
,#NYPD_13730,Police Officer,8632
,#NYPD_13731,Deputy Inspector,0
,#NYPD_13732,Detective Second Grade,4907
,#NYPD_13733,Detective Second Grade,5301
,#NYPD_13734,Police Officer,31492
,#NYPD_13735,Police Officer,11154
,#NYPD_13736,Police Officer,27123
,#NYPD_13737,Lieutenant,5422
,#NYPD_13737,Lieutenant,0
,#NYPD_13738,Detective First Grade,5115
,#NYPD_13739,Detective Third Grade,1449
,#NYPD_13739,Detective Third Grade,2532
,#NYPD_13740,Police Officer,17292
,#NYPD_13741,Detective Third Grade,1822
,#NYPD_13742,Sergeant,1045
,#NYPD_13743,Police Officer,
,#NYPD_13744,Police Officer,4735
,#NYPD_13745,Inspector,0
,#NYPD_13746,Detective Third Grade,582
,#NYPD_13747,Police Officer,21114
,#NYPD_13748,Police Officer,16778
,#NYPD_13749,Police Officer,23043
,#NYPD_13750,Police Officer,8580
,#NYPD_13751,Police Officer,15487
,#NYPD_13752,Police Officer,
,#NYPD_13753,Police Officer,23582
,#NYPD_13754,Police Officer,19097
,#NYPD_13755,Police Officer,18015
,#NYPD_13756,Detective Second Grade,1113
,#NYPD_13757,Police Officer,30362
,#NYPD_13758,Sergeant,3303
,#NYPD_13759,Police Officer,25635
,#NYPD_13760,Police Officer,3808
,#NYPD_13761,Sergeant,3634
,#NYPD_13762,Police Officer,1286
,#NYPD_13763,Police Officer,7046
,#NYPD_13764,Police Officer,27375
,#NYPD_13765,Police Officer,1466
,#NYPD_13766,Police Officer,23852
,#NYPD_13767,Sergeant,3424
,#NYPD_13768,Police Officer,22119
,#NYPD_13769,Police Officer,9643
,#NYPD_13770,Police Officer,18180
,#NYPD_13771,Police Officer,7065
,#NYPD_13772,Detective Specialist,5471
,#NYPD_13773,Police Officer,6883
,#NYPD_13774,Police Officer,31899
,#NYPD_13775,Police Officer,19853
,#NYPD_13776,Detective Third Grade,3045
,#NYPD_13777,Police Officer,26879
,#NYPD_13778,Police Officer,9229
,#NYPD_13779,Sergeant,2434
,#NYPD_13780,Police Officer,15402
,#NYPD_13781,Police Officer,14010
,#NYPD_13782,Sergeant,4416
,#NYPD_13783,Police Officer,389
,#NYPD_13784,Police Officer,21400
,#NYPD_13785,Police Officer,17948
,#NYPD_13786,Police Officer,20620
,#NYPD_13787,Police Officer,
,#NYPD_13788,Police Officer,22390
,#NYPD_13789,Police Officer,28090
,#NYPD_13790,Detective Second Grade,7077
