id,officer_id,salary,overtime_pay,year,is_fiscal_year
,32614,100223.16,10710.98,2019,true
,32615,82360.1,9295.79,2019,true
,32616,83910.12,17766.32,2019,true
,32617,101550.1,30586.41,2019,true
,32619,83410.14,,2019,true
,32620,99214.12,,2019,true
,32623,70367.0,,2019,true
,32625,80678.0,,2019,true
,32626,88231.08,22016.64,2019,true
,32627,71747.0,1597.19,2019,true
,32628,87131.02,12763.5,2019,true
,32630,101550.1,24755.22,2019,true
,32631,83810.02,22865.39,2019,true
,32633,83910.12,1423.42,2019,true
,32634,85571.12,6898.79,2019,true
,32635,85271.08,,2019,true
,32636,86731.14,4174.69,2019,true
,32637,85571.12,,2019,true
,32638,86531.2,6317.85,2019,true
,32640,83810.02,3725.05,2019,true
,32641,86531.2,,2019,true
,32642,58647.0,,2019,true
,32643,82260.0,85.48,2019,true
,32644,83110.1,13308.96,2019,true
,32645,82260.0,8035.11,2019,true
,32646,100223.16,32973.79,2019,true
,32647,97233.1,45209.63,2019,true
,32648,90961.16,,2019,true
,32649,96548.2,6267.2,2019,true
,32651,86531.2,8121.39,2019,true
,32652,71747.0,,2019,true
,32654,99514.16,23679.79,2019,true
,32658,83710.18,2120.29,2019,true
,32660,96433.08,20608.4,2019,true
,32661,99414.06,5829.46,2019,true
,32662,99114.02,1079.93,2019,true
,32664,83610.08,11845.27,2019,true
,32666,86431.1,2248.4,2019,true
,32667,87171.16,12656.86,2019,true
,32668,84210.16,1190.04,2019,true
,32669,83710.18,,2019,true
,32670,124981.06,,2019,true
,32671,103869.16,17903.8,2019,true
,32672,108731.16,,2019,true
,32673,87531.16,14292.81,2019,true
,32674,88631.22,352.62,2019,true
,32676,82360.1,5710.87,2019,true
,32678,87431.06,19543.05,2019,true
,32679,97933.02,59810.88,2019,true
,32682,90131.16,16501.12,2019,true
,32685,86731.14,6667.27,2019,true
,32686,89031.1,10566.63,2019,true
,32687,86810.16,44807.19,2019,true
,32688,87431.06,,2019,true
,32689,87431.06,6255.61,2019,true
,32690,100814.16,27741.7,2019,true
,32692,87131.02,7660.07,2019,true
,32693,98133.22,28835.48,2019,true
,32694,99214.12,13140.41,2019,true
,32695,87131.02,8449.79,2019,true
,32696,82360.1,4752.99,2019,true
,32697,60993.0,,2019,true
,32699,85471.02,5360.28,2019,true
,32700,86731.14,3292.74,2019,true
,32701,86410.02,17190.83,2019,true
,32704,99550.18,,2019,true
,32706,100550.14,2914.22,2019,true
,32707,86810.16,17551.07,2019,true
,32708,83610.08,21735.1,2019,true
,32712,109782.22,37527.01,2019,true
,32713,98249.0,26383.4,2019,true
,32714,93829.08,2868.63,2019,true
,32716,85771.06,443.59,2019,true
,32718,99249.22,10288.5,2019,true
,32721,82360.1,12334.65,2019,true
,32722,86810.16,12079.27,2019,true
,32728,90131.16,4591.07,2019,true
,32731,87971.18,28448.53,2019,true
,32732,112881.06,8605.19,2019,true
,32733,87831.2,705.24,2019,true
,32734,98448.02,8366.2,2019,true
,32735,58647.0,,2019,true
,32736,141663.08,,2019,true
,32737,101714.02,24747.2,2019,true
,32738,89031.1,6027.89,2019,true
,32739,129832.06,8247.55,2019,true
,32740,71747.0,5865.61,2019,true
,32741,113032.02,3273.66,2019,true
,32746,87231.12,5288.08,2019,true
,32748,84110.06,27071.11,2019,true
,32750,98748.06,55989.94,2019,true
,32751,86631.04,6823.16,2019,true
,32752,83410.14,11057.59,2019,true
,32753,84010.22,248.17,2019,true
,32754,88231.08,,2019,true
,32756,85471.02,4547.99,2019,true
,32757,129932.16,10347.24,2019,true
,32760,86331.0,16353.63,2019,true
,32762,88231.08,2999.89,2019,true
,32764,70367.0,3516.88,2019,true
,32766,98849.08,13040.59,2019,true
,32768,85571.12,1428.95,2019,true
,32769,129232.24,34337.51,2019,true
,32770,101014.1,28556.12,2019,true
,32771,89831.12,11065.28,2019,true
,32772,86310.18,11633.29,2019,true
,32773,84971.04,391.03,2019,true
,32775,95848.02,2739.36,2019,true
,32777,83610.08,6240.83,2019,true
,32779,83810.02,1675.01,2019,true
,32780,86531.2,,2019,true
,32783,86931.08,18704.21,2019,true
,32784,100750.08,5679.7,2019,true
,32785,87031.18,984.37,2019,true
,32788,83210.2,527.37,2019,true
,32789,88031.14,18068.94,2019,true
,32790,88031.14,53044.31,2019,true
,32793,82260.0,13095.41,2019,true
,32794,84910.08,17980.3,2019,true
,32795,85071.14,2702.55,2019,true
,32796,100750.08,4970.73,2019,true
,32797,87231.12,8641.35,2019,true
,32798,86531.2,,2019,true
,32799,87231.12,1110.44,2019,true
,32800,120370.06,25534.25,2019,true
,32801,79196.1,6961.12,2019,true
,32802,106924.2,12332.72,2019,true
,32803,83910.12,,2019,true
,32804,98448.02,17385.18,2019,true
,32806,95733.16,12194.46,2019,true
,32807,71747.0,,2019,true
,32808,83810.02,3137.19,2019,true
,32809,83910.12,,2019,true
,32810,87231.12,242.61,2019,true
,32811,92343.1,6630.13,2019,true
,32812,100550.14,,2019,true
,32817,47537.0,,2019,true
,32818,82360.1,17488.57,2019,true
,32819,83710.18,3161.7,2019,true
,32821,68988.0,,2019,true
,32822,85471.02,1250.75,2019,true
,32823,83910.12,2549.66,2019,true
,32824,82260.0,3147.03,2019,true
,32825,128632.16,2655.76,2019,true
,32832,102250.02,36430.68,2019,true
,32833,84110.06,1240.85,2019,true
,32834,89031.1,4866.99,2019,true
,32836,83910.12,3106.55,2019,true
,32839,82360.1,9207.72,2019,true
,32840,141663.08,,2019,true
,32841,90028.12,11122.82,2019,true
,32842,89931.22,8564.21,2019,true
,32844,84210.16,7959.21,2019,true
,32845,102114.16,23094.13,2019,true
,32846,83810.02,6262.2,2019,true
,32847,83910.12,,2019,true
,32848,97033.16,23414.9,2019,true
,32849,83310.04,762.88,2019,true
,32850,101614.18,39304.22,2019,true
,32851,87031.18,,2019,true
,32853,99750.12,26147.27,2019,true
,32854,87431.06,13063.02,2019,true
,32855,86810.16,,2019,true
,32856,68988.0,175.33,2019,true
,32857,85710.1,6114.5,2019,true
,32860,83910.12,,2019,true
,32865,100814.16,23455.41,2019,true
,32866,87431.06,34667.76,2019,true
,32870,115381.22,10471.3,2019,true
,32871,87171.16,,2019,true
,32872,83710.18,1520.06,2019,true
,32873,87031.18,13988.52,2019,true
,32874,84010.22,310.25,2019,true
,32876,102114.16,41386.68,2019,true
,32877,99450.08,1648.62,2019,true
,32883,99314.22,23159.32,2019,true
,32884,102450.22,19162.2,2019,true
,32885,79096.0,5949.77,2019,true
,32887,82260.0,9763.77,2019,true
,32888,110882.02,60492.85,2019,true
,32891,86431.1,,2019,true
,32892,83810.02,932.66,2019,true
,32893,86731.14,3398.81,2019,true
,32894,83310.04,10126.49,2019,true
,32895,88231.08,4172.09,2019,true
,32896,87231.12,2239.16,2019,true
,32897,84871.2,18656.0,2019,true
,32898,83610.08,1299.69,2019,true
,32903,87531.16,28900.23,2019,true
,32904,97949.22,18602.12,2019,true
,32905,86571.08,4400.49,2019,true
,32906,87331.22,3583.2,2019,true
,32907,59820.0,,2019,true
,32908,83610.08,1610.5,2019,true
,32910,79096.0,3595.08,2019,true
,32911,114481.1,11497.66,2019,true
,32913,99314.22,14477.71,2019,true
,32914,98233.06,565.22,2019,true
,32915,100214.08,27608.78,2019,true
,32916,84910.08,7730.44,2019,true
,32917,115181.02,6200.89,2019,true
,32918,83910.12,10915.11,2019,true
,32919,115181.02,11431.49,2019,true
,32920,68988.0,573.87,2019,true
,32921,84010.22,900.26,2019,true
,32922,79196.1,1221.11,2019,true
,32923,82260.0,,2019,true
,32924,85971.0,11927.69,2019,true
,32925,82260.0,1587.36,2019,true
,32928,83810.02,4324.65,2019,true
,32929,99250.14,,2019,true
,32930,85271.08,126.57,2019,true
,32932,87631.0,19974.65,2019,true
,32933,102114.16,24841.09,2019,true
,32934,86731.14,4467.18,2019,true
,32936,87031.18,4981.99,2019,true
,32938,84110.06,3574.03,2019,true
,32940,83810.02,16868.66,2019,true
,32941,98723.22,16979.58,2019,true
,32942,114281.16,,2019,true
,32944,86931.08,,2019,true
,32947,85471.02,11300.15,2019,true
,32948,99514.16,138.56,2019,true
,32949,83310.04,,2019,true
,32953,85710.1,1702.93,2019,true
,32954,87431.06,24751.67,2019,true
,32956,98848.16,,2019,true
,32957,87230.86,11447.93,2019,true
,32958,99314.22,15797.4,2019,true
,32959,84210.16,948.41,2019,true
,32960,101014.1,21891.07,2019,true
,32961,114681.04,11896.41,2019,true
,32962,99723.18,51691.12,2019,true
,32963,86171.2,15392.62,2019,true
,32967,87231.12,12124.8,2019,true
,32972,87631.0,443.32,2019,true
,32973,100350.2,10988.14,2019,true
,32974,82360.1,,2019,true
,32975,101814.12,34120.56,2019,true
,32976,87171.16,,2019,true
,32981,83310.04,,2019,true
,32983,79096.0,1279.71,2019,true
,32984,99850.22,12989.59,2019,true
,32985,101550.1,3938.61,2019,true
,32986,100150.0,31041.38,2019,true
,32987,82260.0,6650.95,2019,true
,32989,80678.0,7950.87,2019,true
,32992,86971.22,2721.38,2019,true
,32993,70367.0,3497.4,2019,true
,32994,83910.12,10468.1,2019,true
,32995,83810.02,13357.33,2019,true
,32996,100750.08,6547.22,2019,true
,32999,84910.08,,2019,true
,33002,87431.06,9935.93,2019,true
,33003,87231.12,646.45,2019,true
,33005,128032.08,2850.7,2019,true
,33006,70367.0,178.85,2019,true
,33007,86371.14,2476.1,2019,true
,33008,85471.02,1150.63,2019,true
,33009,89731.02,6840.18,2019,true
,33011,98448.02,45483.42,2019,true
,33012,58647.0,,2019,true
,33013,87231.12,14429.24,2019,true
,33014,86731.14,6082.5,2019,true
,33015,99314.22,8712.97,2019,true
,33016,71747.0,2479.8,2019,true
,33017,85471.02,2146.55,2019,true
,33019,98348.18,258.81,2019,true
,33020,85510.16,17105.95,2019,true
,33021,93593.12,3342.81,2019,true
,33022,85571.12,11021.54,2019,true
,33023,97949.22,,2019,true
,33024,87431.06,15197.55,2019,true
,33025,83810.02,1849.2,2019,true
,33026,98914.08,35335.07,2019,true
,33032,87131.02,6100.86,2019,true
,33033,87231.12,5643.27,2019,true
,33034,82260.0,1698.41,2019,true
,33035,85571.12,,2019,true
,33036,95733.16,26655.79,2019,true
,33037,84510.2,,2019,true
,33038,87231.12,,2019,true
,33039,88231.08,1041.62,2019,true
,33040,124881.22,6150.88,2019,true
,33041,109382.08,7303.53,2019,true
,33042,84010.22,2393.15,2019,true
,33044,129732.22,6032.72,2019,true
,33045,85771.06,2401.43,2019,true
,33046,84910.08,4762.0,2019,true
,33047,87131.02,140.88,2019,true
,33049,87371.1,3157.4,2019,true
,33051,87231.12,,2019,true
,33052,79196.1,630.92,2019,true
,33053,79096.0,8273.27,2019,true
,33054,108682.16,30834.59,2019,true
,33055,101150.22,1088.44,2019,true
,33056,101550.1,858.94,2019,true
,33057,85471.02,1272.31,2019,true
,33059,68988.0,175.33,2019,true
,33061,87431.06,19366.44,2019,true
,33062,87231.12,59665.01,2019,true
,33063,83610.08,4132.94,2019,true
,33064,83810.02,,2019,true
,33066,58647.0,,2019,true
,33067,125081.16,17900.97,2019,true
,33068,88031.14,6573.09,2019,true
,33069,87131.02,503.21,2019,true
,33070,97623.16,13543.52,2019,true
,33071,99750.12,21511.52,2019,true
,33072,87631.0,,2019,true
,33073,86731.14,6625.2,2019,true
,33074,102450.22,47625.4,2019,true
,33075,87131.02,3630.83,2019,true
,33077,79196.1,,2019,true
,33079,99850.22,1219.02,2019,true
,33080,86531.2,13735.6,2019,true
,33081,86531.2,763.16,2019,true
,33082,83310.04,,2019,true
,33084,87031.18,10500.63,2019,true
,33089,85571.12,3923.15,2019,true
,33090,85071.14,2603.65,2019,true
,33091,101014.1,17786.66,2019,true
,33092,59820.0,,2019,true
,33093,95733.16,35991.56,2019,true
,33094,85471.02,3698.56,2019,true
,33095,97723.0,18641.84,2019,true
,33096,112681.12,22107.03,2019,true
,33098,94129.12,16662.37,2019,true
,33099,87431.06,1032.38,2019,true
,33102,88831.16,5887.71,2019,true
,33105,100214.08,25447.71,2019,true
,33106,71747.0,214.5,2019,true
,33107,84110.06,11116.7,2019,true
,33108,92636.16,14186.7,2019,true
,33111,49438.0,,2019,true
,33112,88031.14,12143.51,2019,true
,33113,95848.02,727.91,2019,true
,33114,115181.02,8188.56,2019,true
,33116,84010.22,5104.18,2019,true
,33120,112881.06,9050.96,2019,true
,33121,86531.2,891.18,2019,true
,33123,85571.12,,2019,true
,33124,87131.02,4009.17,2019,true
,33126,99314.22,19801.62,2019,true
,33128,83910.12,8133.76,2019,true
,33129,84109.8,,2019,true
,33130,87331.22,,2019,true
,33132,88231.08,17662.51,2019,true
,33133,86431.1,,2019,true
,33134,85571.12,5566.25,2019,true
,33135,58647.0,,2019,true
,33136,86731.14,2122.61,2019,true
,33137,100249.18,3168.12,2019,true
,33139,89731.02,30184.85,2019,true
,33140,71747.0,453.06,2019,true
,33141,102114.16,9733.99,2019,true
,33142,101414.24,32969.52,2019,true
,33143,86731.14,6926.72,2019,true
,33145,88431.02,29987.57,2019,true
,33148,86931.08,5065.15,2019,true
,33149,98848.16,55243.85,2019,true
,33150,97633.24,9654.4,2019,true
,33151,99414.06,10663.89,2019,true
,33152,87131.02,17968.93,2019,true
,33157,84910.08,5427.95,2019,true
,33158,98848.16,8592.21,2019,true
,33159,83310.04,10402.56,2019,true
,33160,84010.22,7634.7,2019,true
,33161,80778.1,2221.93,2019,true
,33162,85071.14,,2019,true
,33165,87430.8,17249.41,2019,true
,33166,58647.0,,2019,true
,33168,84109.8,28415.25,2019,true
,33169,79196.1,,2019,true
,33170,87531.16,1636.4,2019,true
,33171,80778.1,1265.09,2019,true
,33172,83310.04,635.97,2019,true
,33173,84910.08,29129.74,2019,true
,33175,79196.1,399.18,2019,true
,33176,85571.12,30480.4,2019,true
,33177,68988.0,296.49,2019,true
,33179,71747.0,91.18,2019,true
,33180,88471.16,15294.41,2019,true
,33181,93593.12,3157.97,2019,true
,33183,83310.04,3085.76,2019,true
,33184,99414.06,21416.26,2019,true
,33185,85471.02,,2019,true
,33186,90031.06,25996.56,2019,true
,33187,87431.06,19388.35,2019,true
,33188,87131.02,,2019,true
,33189,84871.2,2162.64,2019,true
,33190,84971.04,1012.0,2019,true
,33191,89031.1,5932.31,2019,true
,33192,84510.2,2583.45,2019,true
,33193,114081.22,14732.82,2019,true
,33194,89731.02,,2019,true
,33196,142905.1,,2019,true
,33197,82360.1,,2019,true
,33198,84971.04,1239.24,2019,true
,33199,84010.22,,2019,true
,33200,87231.12,,2019,true
,33201,86510.12,3288.24,2019,true
,33202,82260.0,9159.13,2019,true
,33203,98133.22,51692.22,2019,true
,33205,87331.22,19086.96,2019,true
,33206,82260.0,2575.43,2019,true
,33207,101414.24,12535.96,2019,true
,33209,82360.1,2988.77,2019,true
,33211,89731.02,18391.08,2019,true
,33212,88231.08,14989.89,2019,true
,33213,142905.1,11897.97,2019,true
,33214,100214.08,3860.18,2019,true
,33215,83910.12,,2019,true
,33217,100214.08,47859.73,2019,true
,33218,84110.06,10379.46,2019,true
,33219,92336.12,25893.6,2019,true
,33221,85471.02,8496.95,2019,true
,33222,87131.02,1354.98,2019,true
,33224,84310.0,423.24,2019,true
,33225,97948.04,34366.46,2019,true
,33226,85710.1,5996.75,2019,true
,33228,47537.0,,2019,true
,33229,86810.16,11151.03,2019,true
,33231,48487.0,,2019,true
,33232,87531.16,7958.47,2019,true
,33233,101814.12,58093.16,2019,true
,33235,87531.16,13588.33,2019,true
,33241,58647.0,,2019,true
,33242,85710.1,8244.9,2019,true
,33243,87431.06,10843.16,2019,true
,33245,82260.0,469.83,2019,true
,33246,99750.12,14277.34,2019,true
,33247,84510.2,,2019,true
,33250,97433.04,48209.46,2019,true
,33251,83310.04,15885.46,2019,true
,33252,106224.02,10777.94,2019,true
,33253,87531.16,4771.1,2019,true
,33255,87131.02,1629.22,2019,true
,33257,79096.0,2768.72,2019,true
,33258,71747.0,394.46,2019,true
,33259,100223.16,9343.06,2019,true
,33260,83210.2,4077.65,2019,true
,33262,101014.1,34500.48,2019,true
,33263,83810.02,124.09,2019,true
,33264,87231.12,,2019,true
,33266,82360.1,12666.8,2019,true
,33269,100123.06,,2019,true
,33270,80778.1,14703.2,2019,true
,33271,87131.02,4409.5,2019,true
,33272,97748.1,8000.72,2019,true
,33275,83810.02,2887.55,2019,true
,33276,114481.1,15648.92,2019,true
,33277,101014.1,6120.66,2019,true
,33278,96048.22,924.51,2019,true
,33280,87331.22,10990.67,2019,true
,33281,110832.16,5237.35,2019,true
,33283,82360.1,3224.82,2019,true
,33285,71747.0,1556.67,2019,true
,33286,99049.02,,2019,true
,33287,86571.08,,2019,true
,33288,86810.16,12566.99,2019,true
,33289,60993.0,,2019,true
,33290,84010.22,,2019,true
,33291,84210.16,,2019,true
,33292,83610.08,892.99,2019,true
,33293,83210.2,,2019,true
,33294,96048.22,9187.72,2019,true
,33297,47537.0,,2019,true
,33298,83810.02,,2019,true
,33299,98333.16,2332.03,2019,true
,33300,83710.18,17887.29,2019,true
,33301,84110.06,1004.07,2019,true
,33302,100550.14,24645.62,2019,true
,33303,100814.16,40017.17,2019,true
,33305,83810.02,,2019,true
,33308,96248.16,7082.67,2019,true
,33309,87131.02,1887.29,2019,true
,33311,97849.12,9421.64,2019,true
,33312,86410.02,5269.36,2019,true
,33313,84210.16,3904.46,2019,true
,33314,95833.0,635.88,2019,true
,33315,86731.14,705.24,2019,true
,33316,96148.06,11619.12,2019,true
,33318,79096.0,1498.6,2019,true
,33319,94029.02,4642.52,2019,true
,33321,85510.16,10759.58,2019,true
,33322,83310.04,,2019,true
,33324,84110.06,1248.72,2019,true
,33325,86810.16,13099.92,2019,true
,33326,83110.1,10082.72,2019,true
,33327,98848.16,14653.27,2019,true
,33329,99650.02,634.66,2019,true
,33330,95233.18,21871.62,2019,true
,33332,141663.08,,2019,true
,33333,71747.0,1280.2,2019,true
,33334,97748.1,18331.01,2019,true
,33335,100449.12,4412.91,2019,true
,33337,88231.08,7090.6,2019,true
,33338,87331.22,7617.17,2019,true
,33339,100550.14,7050.36,2019,true
,33340,86731.14,2433.27,2019,true
,33341,97949.22,18549.59,2019,true
,33342,89731.02,3790.71,2019,true
,33343,90131.16,9524.59,2019,true
,33346,87771.24,11773.98,2019,true
,33347,97933.02,61266.11,2019,true
,33349,86931.08,5524.45,2019,true
,33350,102150.18,23739.71,2019,true
,33351,83410.14,12807.69,2019,true
,33352,86610.22,,2019,true
,33353,58647.0,,2019,true
,33354,86510.12,1404.85,2019,true
,33355,84210.16,2875.34,2019,true
,33356,102550.06,15407.55,2019,true
,33357,97323.12,31340.28,2019,true
,33359,99214.12,31978.24,2019,true
,33360,86110.24,20953.45,2019,true
,33361,87431.06,1422.0,2019,true
,33362,94129.12,11046.33,2019,true
,33363,83810.02,1177.73,2019,true
,33364,60993.0,,2019,true
,33365,60993.0,,2019,true
,33366,83310.04,2216.57,2019,true
,33368,97749.02,20003.33,2019,true
,33369,83810.02,,2019,true
,33370,82360.1,,2019,true
,33372,83910.12,700.54,2019,true
,33376,87531.16,,2019,true
,33377,86631.04,1001.99,2019,true
,33378,86810.16,18074.39,2019,true
,33380,89231.04,6374.68,2019,true
,33382,86810.16,29186.33,2019,true
,33383,87131.02,1248.87,2019,true
,33384,84110.06,8060.55,2019,true
,33386,86631.04,258.09,2019,true
,33387,86971.22,27155.02,2019,true
,33389,84871.2,,2019,true
,33391,99123.1,14926.83,2019,true
,33393,83210.2,2225.28,2019,true
,33395,60993.0,,2019,true
,33397,71747.0,45.59,2019,true
,33398,88231.08,,2019,true
,33399,83610.08,541.79,2019,true
,33401,89731.02,27197.42,2019,true
,33402,85510.16,28791.02,2019,true
,33404,68988.0,2363.06,2019,true
,33405,87131.02,3661.5,2019,true
,33406,87131.02,34519.6,2019,true
,33407,86931.08,,2019,true
,33409,60993.0,,2019,true
,33410,79096.0,23.49,2019,true
,33412,86631.04,11294.91,2019,true
,33414,84310.0,21634.99,2019,true
,33415,84110.06,8739.2,2019,true
,33417,122905.22,1463.35,2019,true
,33419,84010.22,511.84,2019,true
,33420,60993.0,,2019,true
,33422,82260.0,1029.22,2019,true
,33423,111013.22,,2019,true
,33424,101214.04,27212.05,2019,true
,33427,47537.0,,2019,true
,33429,142905.1,,2019,true
,33431,145390.96,,2019,true
,33433,87831.2,29184.96,2019,true
,33434,88271.22,221.49,2019,true
,33435,90131.16,55343.3,2019,true
,33436,87131.02,14168.35,2019,true
,33439,83210.2,1548.04,2019,true
,33442,60993.0,,2019,true
,33443,82260.0,,2019,true
,33444,87571.04,19422.01,2019,true
,33445,127107.02,17100.37,2019,true
,33447,87531.16,2336.27,2019,true
,33448,89831.12,,2019,true
,33449,85471.02,4115.34,2019,true
,33451,102250.02,,2019,true
,33452,100449.12,31446.67,2019,true
,33453,86531.2,1522.63,2019,true
,33454,84210.16,4316.93,2019,true
,33455,49438.0,,2019,true
,33456,102550.06,27538.91,2019,true
,33457,60993.0,,2019,true
,33458,114481.1,11947.63,2019,true
,33459,100214.08,14901.83,2019,true
,33460,83210.2,4431.95,2019,true
,33463,58647.0,,2019,true
,33464,99314.22,3321.09,2019,true
,33465,84010.22,3326.31,2019,true
,33466,79196.1,3416.97,2019,true
,33468,99950.06,12557.05,2019,true
,33469,100150.0,65295.08,2019,true
,33472,86531.2,11707.43,2019,true
,33474,122455.22,26938.72,2019,true
,33475,60993.0,,2019,true
,33476,100350.2,1309.9,2019,true
,33477,86531.2,4128.33,2019,true
,33478,102114.16,21663.42,2019,true
,33479,99650.02,1545.63,2019,true
,33480,100814.16,4871.29,2019,true
,33483,83310.04,722.38,2019,true
,33484,87331.22,24754.01,2019,true
,33486,84010.22,13136.32,2019,true
,33487,70367.0,,2019,true
,33488,85371.18,7893.94,2019,true
,33489,86531.2,26700.26,2019,true
,33490,107124.14,8004.9,2019,true
,33492,97933.02,20262.57,2019,true
,33493,80778.1,3201.15,2019,true
,33494,88031.14,3065.76,2019,true
,33495,84110.06,1070.24,2019,true
,33497,88031.14,5003.69,2019,true
,33498,93629.14,16323.05,2019,true
,33499,88231.08,10302.68,2019,true
,33500,87031.18,9001.72,2019,true
,33501,79096.0,6272.29,2019,true
,33503,86631.04,,2019,true
,33504,100814.16,29402.95,2019,true
,33505,94029.02,4038.18,2019,true
,33508,89731.02,2748.86,2019,true
,33509,122357.02,18685.7,2019,true
,33510,86931.08,,2019,true
,33511,87431.06,2947.41,2019,true
,33512,83910.12,4692.08,2019,true
,33513,87031.18,258.1,2019,true
,33516,68988.0,525.99,2019,true
,33518,47537.0,,2019,true
,33519,85371.18,10560.54,2019,true
,33521,110805.2,,2019,true
,33522,83910.12,7065.62,2019,true
,33524,83810.02,731.29,2019,true
,33525,86731.14,14824.37,2019,true
,33528,86571.08,,2019,true
,33529,97548.16,32628.68,2019,true
,33530,98049.06,6040.19,2019,true
,33533,87131.02,3997.13,2019,true
,33534,83410.14,9548.8,2019,true
,33535,113681.08,11971.18,2019,true
,33537,86810.16,8897.85,2019,true
,33540,101550.1,35586.27,2019,true
,33542,84110.06,7340.46,2019,true
,33543,87131.02,6622.36,2019,true
,33545,87231.12,8953.23,2019,true
,33546,83410.14,1667.01,2019,true
,33549,100350.2,7364.51,2019,true
,33550,87531.16,73136.66,2019,true
,33551,95848.02,945.9,2019,true
,33552,100150.0,15153.76,2019,true
,33553,101150.22,12532.9,2019,true
,33554,97348.22,5236.95,2019,true
,33555,48487.0,,2019,true
,33556,82260.0,563.05,2019,true
,33557,102250.02,2585.8,2019,true
,33558,137922.18,,2019,true
,33559,86931.08,337.94,2019,true
,33560,83210.2,1892.3,2019,true
,33561,93210.22,9031.52,2019,true
,33562,83410.14,525.19,2019,true
,33563,68988.0,2742.75,2019,true
,33564,87131.02,5040.68,2019,true
,33565,83210.2,,2019,true
,33566,102250.02,,2019,true
,33567,100150.0,,2019,true
,33569,58647.0,,2019,true
,33570,83910.12,17673.3,2019,true
,33571,58647.0,,2019,true
,33572,68988.0,,2019,true
,33573,83710.18,1390.98,2019,true
,33575,114281.16,9026.57,2019,true
,33576,88031.14,9490.3,2019,true
,33577,87831.2,4672.37,2019,true
,33578,90131.16,,2019,true
,33579,71747.0,962.07,2019,true
,33581,99314.22,5016.51,2019,true
,33582,82260.0,913.86,2019,true
,33583,80678.0,,2019,true
,33584,85371.18,,2019,true
,33585,87431.06,,2019,true
,33586,84210.16,5912.49,2019,true
,33587,100223.16,15099.75,2019,true
,33589,89031.1,6285.66,2019,true
,33590,99314.22,14391.81,2019,true
,33591,89031.1,12743.84,2019,true
,33594,89431.24,1133.94,2019,true
,33597,99414.06,13453.64,2019,true
,33598,83310.04,727.92,2019,true
,33599,96048.22,1759.03,2019,true
,33600,96348.0,32021.47,2019,true
,33601,118570.08,43211.55,2019,true
,33602,102650.16,8465.62,2019,true
,33603,102450.22,26721.4,2019,true
