id,officer_id,badge_number,job_title,start_date,resign_date
,#U113409,,POLICE OFFICER,,
,#U113410,,POLICE OFFICER,,
,#U113411,,POLICE OFFICER,,
,#U113412,,POLICE OFFICER,,
,#U113416,20436,DETECTIVE,1991-11-10,2003-04-15
,#U113417,20671,DETECTIVE,1991-11-06,2006-07-12
,#U113420,,POLICE OFFICER,,
,#U113421,,POLICE OFFICER,,
,#U113423,,POLICE OFFICER,,
,#U113424,,DETECTIVE,,
,#U113425,,POLICE OFFICER,,
,#U113426,,SERGEANT,,
,#U113427,14141,POLICE OFFICER,1969-03-31,2006-04-11
,#U113428,,POLICE OFFICER,,
,#U113431,15830,POLICE OFFICER,1971-10-25,2000-11-01
,#U113432,3313,POLICE OFFICER,1972-10-23,2007-01-10
,#U113432,3306,POLICE OFFICER,2007-01-10,2010-11-15
,#U113433,,POLICE OFFICER,,
,#U113434,,SERGEANT,,
,#U113437,1697,SERGEANT,1997-02-20,2005-09-01
,#U113437,408,LIEUTENANT,2005-09-01,2010-11-02
,#U113438,,POLICE OFFICER,,
,#U113439,,POLICE OFFICER,,
,#U113442,,SERGEANT,,
,#U113443,,POLICE OFFICER,,
,#U113444,,POLICE OFFICER,,
,#U113445,,POLICE OFFICER,,
,#U113446,,POLICE OFFICER,,
,#U113447,,POLICE OFFICER,,
,#U113449,,POLICE OFFICER,,
,#U113450,,DETECTIVE,,
,#U113451,,POLICE OFFICER,,
,#U113452,,DETECTIVE,,
,#U113453,,SERGEANT,,
,#U113454,2514,SERGEANT,1999-06-16,2007-02-15
,#U113455,,POLICE OFFICER,,
,#U113456,,POLICE OFFICER,,
,#U113458,3450,POLICE OFFICER,1997-10-14,2006-09-06
,#U113460,,POLICE OFFICER,,
,#U113461,11430,POLICE OFFICER,1997-06-25,2008-11-26
,#U113462,,POLICE OFFICER,,
,#U113463,,POLICE OFFICER,,
,#U113464,,ASSISTANT DEPUTY SUPERINTENDENT,,
,#U113465,,SERGEANT,,
,#U113466,,POLICE OFFICER,,
,#U113467,,CHIEF,,
,#U113468,,SERGEANT,,
,#U113469,,SERGEANT,,
,#U113470,,POLICE OFFICER,,
,#U113471,,POLICE OFFICER,,
,#U113472,20933,DETECTIVE,1999-01-11,2015-12-15
,#U113473,,POLICE OFFICER,,
,#U113474,,SERGEANT,,
,#U113475,,CAPTAIN,,
,#U113476,,POLICE OFFICER,,
,#U113477,,POLICE OFFICER,,
,#U113479,,POLICE OFFICER,,
,#U113481,,POLICE OFFICER,,
,#U113482,765,LIEUTENANT,1999-12-23,2002-01-15
,#U113484,,POLICE OFFICER,,
,#U113485,3484,POLICE OFFICER,1972-10-23,2004-06-15
,#U113486,,POLICE OFFICER,,
,#U113487,,POLICE OFFICER,,
,#U113488,60086,POLICE OFFICER,1998-12-04,2005-06-01
,#U113488,20860,DETECTIVE,2005-06-01,2010-04-15
,#U113489,532,LIEUTENANT,1988-03-17,2004-06-15
,#U113490,7429,POLICE OFFICER,1972-11-20,2005-07-06
,#U113491,,POLICE OFFICER,,
,#U113492,,POLICE OFFICER,,
,#U113493,14575,POLICE OFFICER,1972-05-16,2004-07-25
,#U113494,,POLICE OFFICER,,
,#U113495,40082,POLICE OFFICER,1998-12-04,2000-05-24
,#U113495,1928,SERGEANT,2000-05-24,2011-12-15
,#U113496,16839,POLICE OFFICER,1977-01-03,2009-02-27
,#U113497,,LIEUTENANT,,
,#U113498,,POLICE OFFICER,,
,#U113500,,POLICE OFFICER,,
,#U113502,21156,DETECTIVE,1996-12-13,2010-10-20
,#U113502,21176,DETECTIVE,2010-10-20,2011-05-31
,#U113504,,SERGEANT,,
,#U113505,1389,SERGEANT,1996-03-26,2001-05-30
,#U113506,,POLICE OFFICER,,
,#U113507,6861,POLICE OFFICER,1981-05-18,2000-08-31
,#U113507,21345,DETECTIVE,2000-08-31,2003-04-01
,#U113507,1686,SERGEANT,2003-04-01,2007-06-15
,#U113511,,DETECTIVE,,
,#U113512,832,SERGEANT,1999-06-14,2004-03-31
,#U113513,201,LIEUTENANT,1990-07-27,2001-01-31
,#U113513,113,CAPTAIN,2001-01-31,2004-01-15
,#U113514,40369,POLICE OFFICER,1997-04-10,2002-02-01
,#U113514,,DETECTIVE,,
,#U113516,,SERGEANT,,
,#U113518,,POLICE OFFICER,,
,#U113519,1635,SERGEANT,1997-02-20,2000-04-14
,#U113520,,POLICE OFFICER,,
,#U113522,,SERGEANT,,
,#U113524,,POLICE OFFICER,,
,#U113529,,COMMANDER,,
,#U113530,,SERGEANT,,
,#U113531,,OTHER,,
,#U113532,1142,SERGEANT,1991-02-15,2010-07-15
,#U113533,,POLICE OFFICER,,
,#U113535,,LIEUTENANT,,
,#U113536,,SERGEANT,,
,#U113537,,CAPTAIN,,
,#U113538,40146,POLICE OFFICER,1997-04-10,2003-07-15
,#U113538,,DETECTIVE,,
,#U113539,6472,POLICE OFFICER,1980-02-11,2008-04-07
,#U113540,,POLICE OFFICER,,
,#U113541,,POLICE OFFICER,,
,#U113543,16929,POLICE OFFICER,1996-02-23,2007-10-25
,#U113545,1188,SERGEANT,1998-08-06,2006-05-16
,#U113545,196,LIEUTENANT,2006-05-16,2012-03-15
,#U113546,,POLICE OFFICER,,
,#U113547,,SERGEANT,,
,#U113550,,POLICE OFFICER,,
,#U113551,,POLICE OFFICER,,
,#U113553,,DETECTIVE,,
,#U113554,,POLICE OFFICER,,
,#U113555,,POLICE OFFICER,,
,#U113556,15615,POLICE OFFICER,1994-03-04,2000-05-24
,#U113556,2167,SERGEANT,2000-05-24,2000-08-11
,#U113556,2167,SERGEANT,2000-12-27,2005-06-15
,#U113557,20266,DETECTIVE,1991-12-04,2000-03-01
,#U113559,,DEPUTY CHIEF,,
,#U113560,,POLICE OFFICER,,
,#U113561,,SERGEANT,,
,#U113562,,CAPTAIN,,
,#U113563,,SERGEANT,,
,#U113564,,POLICE OFFICER,,
,#U113565,,LIEUTENANT,,
,#U113566,7227,POLICE OFFICER,1986-12-22,2003-04-01
,#U113566,1093,SERGEANT,2003-04-01,2011-12-28
,#U113567,,POLICE OFFICER,,
,#U113568,13855,POLICE OFFICER,1996-02-23,2003-04-01
,#U113569,,CAPTAIN,,
,#U113570,,POLICE OFFICER,,
,#U113573,,POLICE OFFICER,,
,#U113574,,LIEUTENANT,,
,#U113575,5699,POLICE OFFICER,1961-10-09,2001-10-22
,#U113576,,POLICE OFFICER,,
,#U113577,1941,SERGEANT,1990-07-26,2000-01-11
,#U113578,7458,POLICE OFFICER,1992-04-01,
,#U113580,,POLICE OFFICER,,
,#U113581,,POLICE OFFICER,,
,#U113582,,POLICE OFFICER,,
,#U113584,,LIEUTENANT,,
,#U113585,20887,DETECTIVE,1998-12-04,2008-02-13
,#U113587,,POLICE OFFICER,,
,#U113588,,SERGEANT,,
,#U113589,,LIEUTENANT,,
,#U113591,,POLICE OFFICER,,
,#U113592,,POLICE OFFICER,,
,#U113593,,SERGEANT,,
,#U113596,,CAPTAIN,,
,#U113598,,POLICE OFFICER,,
,#U113599,355,LIEUTENANT,1995-04-06,2001-01-31
,#U113599,92,CAPTAIN,2001-01-31,2004-07-06
,#U113602,15698,POLICE OFFICER,1988-01-07,2000-08-31
,#U113602,15698,POLICE OFFICER,2002-09-03,2004-01-17
,#U113603,,DETECTIVE,,
,#U113604,,POLICE OFFICER,,
,#U113605,,POLICE OFFICER,,
,#U113609,,SERGEANT,,
,#U113610,,DETECTIVE,,
,#U113611,20926,DETECTIVE,1998-12-04,2006-09-29
,#U113613,9245,POLICE OFFICER,1995-04-03,2001-05-29
,#U113614,,SERGEANT,,
,#U113615,,SERGEANT,,
,#U113616,,SERGEANT,,
,#U113618,,POLICE OFFICER,,
,#U113619,40046,POLICE OFFICER,1997-04-10,2005-06-27
,#U113619,21072,DETECTIVE,2005-06-27,2006-10-03
,#U113621,,DETECTIVE,,
,#U113622,7436,POLICE OFFICER,1972-11-20,2012-11-15
,#U113623,,POLICE OFFICER,,
,#U113625,20736,DETECTIVE,1991-11-01,2011-11-14
,#U113627,,LIEUTENANT,,
,#U113628,,POLICE OFFICER,,
,#U113629,,POLICE OFFICER,,
,#U113630,,POLICE OFFICER,,
,#U113631,1535,SERGEANT,1984-05-01,2001-03-27
,#U113631,523,LIEUTENANT,2001-03-27,2009-11-12
,#U113632,,SERGEANT,,
,#U113633,,DETECTIVE,,
,#U113635,,POLICE OFFICER,,
,#U113637,12867,POLICE OFFICER,1966-07-11,2005-11-30
,#U113638,6032,POLICE OFFICER,1982-04-01,2011-02-14
,#U113638,6032,POLICE OFFICER,2011-02-15,2011-02-16
,#U113639,20684,DETECTIVE,1991-11-06,2004-01-28
,#U113640,,POLICE OFFICER,,
,#U113642,,POLICE OFFICER,,
,#U113643,,POLICE OFFICER,,
,#U113644,21062,DETECTIVE,1994-05-20,2001-04-13
,#U113645,4035,POLICE OFFICER,1999-02-19,2000-04-14
,#U113647,673,LIEUTENANT,1999-12-23,2009-08-10
,#U113647,673,COMMANDER,,
,#U113648,60145,POLICE OFFICER,1998-12-04,2000-08-31
,#U113648,20432,DETECTIVE,2000-08-31,2014-01-28
,#U113651,,POLICE OFFICER,,
,#U113654,10739,POLICE OFFICER,1999-10-19,2001-10-03
,#U113654,10739,POLICE OFFICER,2003-09-29,2013-03-01
,#U113655,,POLICE OFFICER,,
,#U113656,,SERGEANT,,
,#U113657,,POLICE OFFICER,,
,#U113659,1795,SERGEANT,1990-11-30,2005-02-15
,#U113660,16701,POLICE OFFICER,1976-10-18,2006-04-17
,#U113662,2499,SERGEANT,1999-06-16,2011-11-15
,#U113664,20447,DETECTIVE,1991-11-10,2004-06-15
,#U113665,15251,POLICE OFFICER,1970-09-14,2001-12-18
,#U113665,9581,POLICE OFFICER,2001-12-18,2005-06-29
,#U113666,,POLICE OFFICER,,
,#U113667,,LIEUTENANT,,
,#U113668,20341,DETECTIVE,1991-11-10,2000-08-21
,#U113669,,DETECTIVE,,
,#U113670,101,CAPTAIN,1990-12-05,
,#U113671,,POLICE OFFICER,,
,#U113672,,POLICE OFFICER,,
,#U113673,,POLICE OFFICER,,
,#U113674,,LIEUTENANT,,
,#U113675,,POLICE OFFICER,,
,#U113676,,POLICE OFFICER,,
,#U113677,,POLICE OFFICER,,
,#U113678,,POLICE OFFICER,,
,#U113679,9272,POLICE OFFICER,1981-05-18,2012-05-15
,#U113681,,POLICE OFFICER,,
,#U113682,4905,POLICE OFFICER,1985-10-24,2000-04-06
,#U113683,,POLICE OFFICER,,
,#U113685,,POLICE OFFICER,,
,#U113686,,CAPTAIN,,
,#U113688,2883,POLICE OFFICER,1972-02-01,2005-04-15
,#U113689,,POLICE OFFICER,,
,#U113691,3290,POLICE OFFICER,1993-05-05,2000-04-14
,#U113692,2206,SERGEANT,1990-07-26,2011-11-15
,#U113693,20344,DETECTIVE,1991-11-10,2006-04-14
,#U113694,,POLICE OFFICER,,
,#U113696,,DETECTIVE,,
,#U113697,15478,POLICE OFFICER,1999-03-19,2001-12-03
,#U113698,,SERGEANT,,
,#U113699,,LIEUTENANT,,
,#U113700,,SERGEANT,,
,#U113701,382,LIEUTENANT,1988-04-12,2006-04-28
,#U113701,6,CAPTAIN,2006-04-28,2009-04-27
,#U113702,20843,DETECTIVE,1998-12-04,2010-04-15
,#U113703,1376,SERGEANT,1991-02-15,2003-01-15
,#U113704,20373,DETECTIVE,1996-12-13,2015-09-15
,#U113706,,LIEUTENANT,,
,#U113707,,DETECTIVE,,
,#U113708,40083,POLICE OFFICER,1998-12-04,2003-01-15
,#U113708,,DETECTIVE,,
,#U113710,,DETECTIVE,,
,#U113711,20490,DETECTIVE,1991-11-10,2006-08-15
,#U113713,,DETECTIVE,,
,#U113714,,POLICE OFFICER,,
,#U113715,,POLICE OFFICER,,
,#U113716,,DETECTIVE,,
,#U113717,665,LIEUTENANT,1999-10-28,
,#U113718,10891,POLICE OFFICER,1997-10-14,2006-01-26
,#U113719,,POLICE OFFICER,,
,#U113720,,POLICE OFFICER,,
,#U113721,10189,POLICE OFFICER,1970-11-16,2003-08-01
,#U113722,,POLICE OFFICER,,
,#U113723,,SERGEANT,,
,#U113724,4279,POLICE OFFICER,1970-06-15,2002-02-13
,#U113725,6588,POLICE OFFICER,1985-09-03,2010-01-15
,#U113728,20808,DETECTIVE,1991-11-01,2004-07-16
,#U113729,666,LIEUTENANT,1999-08-25,2005-06-15
,#U113729,666,ASSISTANT DEPUTY SUPERINTENDENT,,
,#U113730,,POLICE OFFICER,,
,#U113731,,POLICE OFFICER,,
,#U113732,,LIEUTENANT,,
,#U113733,,POLICE OFFICER,,
,#U113734,10816,POLICE OFFICER,1980-01-28,2002-03-05
,#U113739,13945,POLICE OFFICER,1968-04-29,2001-04-13
,#U113740,3966,POLICE OFFICER,1987-12-07,2015-04-15
,#U113743,,DETECTIVE,,
,#U113744,13047,POLICE OFFICER,1994-09-15,2013-03-05
,#U113745,,POLICE OFFICER,,
,#U113747,1665,SERGEANT,1996-02-12,2001-03-27
,#U113747,205,LIEUTENANT,2001-03-27,2012-11-15
,#U113748,,DEPUTY CHIEF,,
,#U113749,7469,POLICE OFFICER,1992-05-04,2005-05-03
,#U113751,1132,SERGEANT,1997-02-20,2000-04-28
,#U113751,2566,SERGEANT,2000-04-28,2005-08-31
,#U113751,526,LIEUTENANT,2005-09-01,2010-01-15
,#U113753,10945,POLICE OFFICER,1994-12-23,2000-03-01
,#U113754,,POLICE OFFICER,,
,#U113756,960,SERGEANT,1999-08-27,2012-01-17
,#U113757,8267,POLICE OFFICER,1968-12-09,2002-07-16
,#U113757,8070,POLICE OFFICER,2002-07-16,
,#U113758,,POLICE OFFICER,,
,#U113759,,SERGEANT,,
,#U113760,,DETECTIVE,,
,#U113761,,SERGEANT,,
,#U113762,,DETECTIVE,,
,#U113763,,POLICE OFFICER,,
,#U113764,,DETECTIVE,,
,#U113765,,SERGEANT,,
,#U113768,,CAPTAIN,,
,#U113769,,POLICE OFFICER,,
,#U113772,13549,POLICE OFFICER,1982-03-22,2004-06-15
,#U113773,13370,POLICE OFFICER,1979-08-25,2007-02-15
,#U113774,13310,POLICE OFFICER,1982-03-01,2012-10-17
,#U113776,,POLICE OFFICER,,
,#U113777,20006,DETECTIVE,1991-11-10,2001-01-12
,#U113778,7539,POLICE OFFICER,2003-03-18,2013-07-07
,#U113779,10158,POLICE OFFICER,1968-10-14,2002-03-06
,#U113780,,SERGEANT,,
,#U113783,,POLICE OFFICER,,
,#U113784,,POLICE OFFICER,,
,#U113785,,SERGEANT,,
,#U113786,1180,SERGEANT,1994-08-12,2002-03-28
,#U113786,355,LIEUTENANT,2002-03-28,2012-11-15
,#U113788,,POLICE OFFICER,,
,#U113789,16158,POLICE OFFICER,1982-03-24,2001-01-08
,#U113789,,FIELD TRAINING OFFICER,,
,#U113790,,SERGEANT,,
,#U113792,14389,POLICE OFFICER,1969-11-03,2006-11-08
,#U113794,,POLICE OFFICER,,
,#U113795,3826,POLICE OFFICER,1962-02-26,2000-11-29
,#U113796,187,LIEUTENANT,1984-05-01,2001-01-11
,#U113797,19847,POLICE OFFICER,1996-10-21,2000-02-17
,#U113798,,DETECTIVE,,
,#U113800,773,LIEUTENANT,1997-02-03,2005-05-10
,#U113801,,POLICE OFFICER,,
,#U113802,,POLICE OFFICER,,
,#U113804,,LIEUTENANT,,
,#U113805,,POLICE OFFICER,,
,#U113806,,POLICE OFFICER,,
,#U113807,,DETECTIVE,,
,#U113808,,POLICE OFFICER,,
,#U113809,,CAPTAIN,,
,#U113810,20289,DETECTIVE,1991-11-10,2001-04-10
,#U113813,,POLICE OFFICER,,
,#U113814,1610,SERGEANT,1998-08-06,2003-01-30
,#U113814,592,LIEUTENANT,2003-01-30,2007-01-29
,#U113814,433,LIEUTENANT,2003-01-30,2003-01-30
,#U113814,110,CAPTAIN,2007-01-29,2012-03-29
,#U113814,8,CAPTAIN,2012-03-29,2013-02-27
,#U113814,110,COMMANDER,,
,#U113818,12068,POLICE OFFICER,2004-05-01,2007-07-23
,#U113819,,POLICE OFFICER,,
,#U113820,,FIELD TRAINING OFFICER,,
,#U113821,,CAPTAIN,,
,#U113825,,LIEUTENANT,,
,#U113826,,DETECTIVE,,
,#U113827,,POLICE OFFICER,,
,#U113828,21129,DETECTIVE,1996-12-13,2006-02-01
,#U113829,15980,POLICE OFFICER,1972-04-03,2001-04-16
,#U113830,20452,DETECTIVE,1991-11-10,2011-02-22
,#U113831,16230,POLICE OFFICER,1986-10-13,2007-02-15
,#U113832,,CAPTAIN,,
,#U113833,,DETECTIVE,,
,#U113834,,POLICE OFFICER,,
,#U113835,7282,POLICE OFFICER,1973-03-19,2006-10-13
,#U113836,,POLICE OFFICER,,
,#U113838,,DETECTIVE,,
,#U113839,7134,POLICE OFFICER,1989-12-26,2004-12-14
,#U113840,,POLICE OFFICER,,
,#U113841,4434,POLICE OFFICER,1993-09-28,2003-01-04
,#U113842,,DETECTIVE,,
,#U113844,359,LIEUTENANT,1986-06-01,2002-09-17
,#U113844,,COMMANDER,,
,#U113845,,POLICE OFFICER,,
,#U113847,,POLICE OFFICER,,
,#U113848,15550,POLICE OFFICER,1992-03-06,2011-11-29
,#U113849,,DETECTIVE,,
,#U113850,,DETECTIVE,,
,#U113852,,DETECTIVE,,
,#U113853,,POLICE OFFICER,,
,#U113854,,CAPTAIN,,
,#U113855,17178,POLICE OFFICER,1986-01-16,2006-08-15
,#U113856,,LIEUTENANT,,
,#U113862,,LIEUTENANT,,
,#U113864,284,LIEUTENANT,1991-02-15,2000-04-17
,#U113867,,POLICE OFFICER,,
,#U113868,,SERGEANT,,
,#U113870,5131,POLICE OFFICER,1998-10-29,2012-06-15
,#U113871,,POLICE OFFICER,,
,#U113872,,POLICE OFFICER,,
,#U113874,,LIEUTENANT,,
,#U113875,16347,POLICE OFFICER,1976-03-08,2003-09-15
,#U113876,,CAPTAIN,,
,#U113878,,POLICE OFFICER,,
,#U113879,6349,POLICE OFFICER,1973-02-19,2008-02-14
,#U113880,,POLICE OFFICER,,
,#U113881,,POLICE OFFICER,,
,#U113883,,POLICE OFFICER,,
,#U113884,7639,POLICE OFFICER,1982-11-19,2005-01-28
,#U113885,,SERGEANT,,
,#U113886,,SERGEANT,,
,#U113887,,POLICE OFFICER,,
,#U113890,17614,POLICE OFFICER,1985-09-09,2012-08-03
,#U113890,12078,POLICE OFFICER,2012-08-03,2012-09-17
,#U113894,,SERGEANT,,
,#U113895,,SERGEANT,,
,#U113896,60088,POLICE OFFICER,1997-03-11,2004-03-16
,#U113896,,DETECTIVE,,
,#U113897,20591,DETECTIVE,1998-12-04,2012-01-13
,#U113899,100,CAPTAIN,1986-06-01,2002-11-25
,#U113900,,DETECTIVE,,
,#U113901,1641,SERGEANT,1998-12-26,2004-03-11
,#U113902,,POLICE OFFICER,,
,#U113903,,POLICE OFFICER,,
,#U113904,,POLICE OFFICER,,
,#U113905,,POLICE OFFICER,,
,#U113907,1486,SERGEANT,1999-03-30,2002-07-15
,#U113908,,POLICE OFFICER,,
,#U113910,,SERGEANT,,
,#U113911,,POLICE OFFICER,,
,#U113913,14800,POLICE OFFICER,1970-06-15,2004-07-15
,#U113915,,CAPTAIN,,
,#U113916,,DETECTIVE,,
,#U113918,20291,DETECTIVE,1999-08-13,2005-09-01
,#U113918,20291,DETECTIVE,2005-09-02,2013-12-02
,#U113919,3326,POLICE OFFICER,1977-04-04,2006-04-14
,#U113920,,SERGEANT,,
,#U113921,,OTHER,,
,#U113922,9932,POLICE OFFICER,1994-12-23,2014-06-02
,#U113923,,SERGEANT,,
,#U113924,,POLICE OFFICER,,
,#U113926,,POLICE OFFICER,,
,#U113927,,POLICE OFFICER,,
,#U113928,10280,POLICE OFFICER,1990-03-26,2008-07-31
,#U113928,10280,POLICE OFFICER,2008-12-16,2013-06-05
,#U113930,,POLICE OFFICER,,
,#U113931,,DETECTIVE,,
,#U113933,,POLICE OFFICER,,
,#U113934,337,LIEUTENANT,1996-03-08,2008-04-15
,#U113934,,POLICE OFFICER,,
,#U113935,,DETECTIVE,,
,#U113936,20555,DETECTIVE,1995-08-28,2005-12-13
,#U113937,17516,POLICE OFFICER,2000-06-30,2005-09-11
,#U113938,8950,POLICE OFFICER,1976-03-16,2002-09-18
,#U113939,,POLICE OFFICER,,
,#U113941,,POLICE OFFICER,,
,#U113942,,SERGEANT,,
,#U113944,,DETECTIVE,,
,#U113945,9909,POLICE OFFICER,1991-09-12,2015-08-17
,#U113947,,POLICE OFFICER,,
,#U113948,,POLICE OFFICER,,
,#U113949,6976,POLICE OFFICER,1973-02-19,2000-02-04
,#U113950,,POLICE OFFICER,,
,#U113951,,POLICE OFFICER,,
,#U113952,,POLICE OFFICER,,
,#U113953,,DETECTIVE,,
,#U113955,,SERGEANT,,
,#U113956,,POLICE OFFICER,,
,#U113958,844,SERGEANT,2001-10-22,2008-10-15
,#U113960,,FIRST DEPUTY SUPERINTENDENT,,
,#U113961,,POLICE OFFICER,,
,#U113962,,SERGEANT,,
,#U113963,14578,POLICE OFFICER,1990-03-14,2000-03-01
,#U113964,9461,POLICE OFFICER,1999-02-08,
,#U113966,,POLICE OFFICER,,
,#U113967,,POLICE OFFICER,,
,#U113968,20726,DETECTIVE,1998-12-04,2003-04-23
,#U113969,,SERGEANT,,
,#U113971,,SERGEANT,,
,#U113972,,DETECTIVE,,
,#U113973,,LIEUTENANT,,
,#U113974,,POLICE OFFICER,,
,#U113976,,SERGEANT,,
,#U113977,1699,SERGEANT,1999-12-15,2003-05-15
,#U113978,,POLICE OFFICER,,
,#U113980,11920,POLICE OFFICER,1977-07-18,2011-04-16
,#U113981,13247,POLICE OFFICER,1967-11-13,2000-04-17
,#U113982,6013,POLICE OFFICER,1994-09-02,2000-08-28
,#U113983,,SERGEANT,,
,#U113984,,POLICE OFFICER,,
,#U113985,,POLICE OFFICER,,
,#U113986,,POLICE OFFICER,,
,#U113987,,POLICE OFFICER,,
,#U113988,21208,DETECTIVE,1998-12-04,2011-07-08
,#U113989,,SERGEANT,,
,#U113990,12588,POLICE OFFICER,2001-02-20,2012-04-02
,#U113990,10261,POLICE OFFICER,2012-04-02,2012-08-13
,#U113991,9779,POLICE OFFICER,1999-07-30,2001-08-20
,#U113991,9779,POLICE OFFICER,2003-07-24,2007-01-05
,#U113993,,POLICE OFFICER,,
,#U113994,18931,POLICE OFFICER,1995-11-08,2007-05-09
,#U113994,18931,POLICE OFFICER,2007-05-10,2014-07-15
,#U113995,,POLICE OFFICER,,
,#U113996,1405,SERGEANT,1980-07-25,2002-04-15
,#U113997,,LIEUTENANT,,
,#U113998,,SERGEANT,,
,#U113999,,POLICE OFFICER,,
,#U114000,599,LIEUTENANT,1979-01-01,2000-03-07
,#U114000,,COMMANDER,,
,#U114002,,LIEUTENANT,,
,#U114003,298,LIEUTENANT,1998-11-05,2006-04-28
,#U114003,27,CAPTAIN,2006-04-28,2007-01-26
,#U114003,114,CAPTAIN,2007-01-26,2014-07-15
,#U114003,114,COMMANDER,,
,#U114004,376,LIEUTENANT,1995-04-06,2005-02-01
,#U114005,6403,POLICE OFFICER,1973-10-22,
,#U114006,,POLICE OFFICER,,
,#U114007,,DETECTIVE,,
,#U114009,9377,POLICE OFFICER,2000-11-14,2007-03-30
,#U114009,20163,DETECTIVE,2007-03-30,2010-01-19
,#U114009,9377,DETECTIVE,,
,#U114010,601,LIEUTENANT,1988-03-17,2006-02-28
,#U114010,601,LIEUTENANT,2006-03-03,2006-03-22
,#U114010,601,DEPUTY CHIEF,,
,#U114011,,POLICE OFFICER,,
,#U114012,40254,POLICE OFFICER,1997-04-10,2005-06-07
,#U114012,20440,DETECTIVE,2005-06-07,2010-07-15
,#U114013,,POLICE OFFICER,,
,#U114014,2539,SERGEANT,1972-03-16,2006-02-10
,#U114014,,DETECTIVE,,
,#U114015,,POLICE OFFICER,,
,#U114016,2657,SERGEANT,1996-02-21,2000-03-15
,#U114016,3517,POLICE OFFICER,2000-03-15,2000-05-12
,#U114016,7817,POLICE OFFICER,2000-05-12,2001-06-14
,#U114016,7617,POLICE OFFICER,2001-06-14,2001-10-10
,#U114017,,LIEUTENANT,,
,#U114018,659,LIEUTENANT,1999-11-29,2001-01-31
,#U114018,76,CAPTAIN,2001-01-31,2002-02-11
,#U114019,,SERGEANT,,
,#U114020,,DETECTIVE,,
,#U114021,,POLICE OFFICER,,
,#U114022,,POLICE OFFICER,,
,#U114023,12033,POLICE OFFICER,1977-07-18,2009-04-16
,#U114024,,POLICE OFFICER,,
,#U114025,5608,POLICE OFFICER,1985-08-21,2015-02-13
,#U114028,1625,SERGEANT,1991-02-15,2000-03-29
,#U114029,,DETECTIVE,,
,#U114030,60031,POLICE OFFICER,1998-12-04,2003-04-01
,#U114030,1252,SERGEANT,2003-04-01,2008-05-15
,#U114031,1681,SERGEANT,1984-05-01,2000-02-29
,#U114032,10516,POLICE OFFICER,1983-06-01,2004-01-05
,#U114033,273,LIEUTENANT,1988-12-13,2005-06-15
,#U114035,3262,POLICE OFFICER,2003-07-10,2007-07-16
,#U114036,14710,POLICE OFFICER,1983-04-22,2001-07-10
,#U114037,,POLICE OFFICER,,
,#U114040,16103,POLICE OFFICER,1978-04-12,2002-03-15
,#U114042,,DETECTIVE,,
,#U114043,11872,POLICE OFFICER,1998-01-20,2006-01-25
,#U114044,,POLICE OFFICER,,
,#U114045,,SERGEANT,,
,#U114046,472,LIEUTENANT,1998-11-02,2000-01-07
,#U114046,,COMMANDER,,
,#U114047,,POLICE OFFICER,,
,#U114048,,POLICE OFFICER,,
,#U114049,6610,POLICE OFFICER,2000-04-18,2003-08-25
,#U114050,,SERGEANT,,
,#U114052,,POLICE OFFICER,,
,#U114053,,POLICE OFFICER,,
,#U114054,6786,POLICE OFFICER,1995-02-03,2009-03-02
,#U114055,,POLICE OFFICER,,
,#U114056,15750,POLICE OFFICER,1971-10-12,2012-09-25
,#U114057,,POLICE OFFICER,,
,#U114058,16471,POLICE OFFICER,1976-04-26,2006-01-12
,#U114061,,POLICE OFFICER,,
,#U114062,,POLICE OFFICER,,
,#U114063,,POLICE OFFICER,,
,#U114065,16957,POLICE OFFICER,1977-01-03,2008-02-15
,#U114066,14221,POLICE OFFICER,2000-04-06,2003-08-19
,#U114067,10237,POLICE OFFICER,1982-08-30,2010-09-15
,#U114069,,SERGEANT,,
,#U114070,,POLICE OFFICER,,
,#U114071,11455,POLICE OFFICER,1966-10-17,2003-09-09
,#U114073,1192,SERGEANT,1982-06-07,2002-05-15
,#U114074,15754,POLICE OFFICER,1971-10-12,2005-02-28
,#U114076,,POLICE OFFICER,,
,#U114077,,DETECTIVE,,
,#U114078,,POLICE OFFICER,,
,#U114080,,POLICE OFFICER,,
,#U114081,,POLICE OFFICER,,
,#U114082,,POLICE OFFICER,,
,#U114083,,POLICE OFFICER,,
,#U114085,470,LIEUTENANT,1997-02-20,2002-06-18
,#U114086,,POLICE OFFICER,,
,#U114087,,POLICE OFFICER,,
,#U114088,,DETECTIVE,,
,#U114090,,POLICE OFFICER,,
,#U114092,10395,POLICE OFFICER,1968-10-14,2003-06-11
,#U114093,20358,DETECTIVE,1995-05-16,2006-09-15
,#U114094,10452,POLICE OFFICER,1999-05-07,2000-04-21
,#U114095,17294,POLICE OFFICER,1985-02-09,2011-11-14
,#U114096,,POLICE OFFICER,,
,#U114098,,POLICE OFFICER,,
,#U114101,,LIEUTENANT,,
,#U114102,,POLICE OFFICER,,
,#U114103,,DETECTIVE,,
,#U114104,,POLICE OFFICER,,
,#U114106,,POLICE OFFICER,,
,#U114109,1265,SERGEANT,1997-02-20,2003-01-30
,#U114109,312,LIEUTENANT,2003-01-30,2013-03-22
,#U114110,,POLICE OFFICER,,
,#U114113,,POLICE OFFICER,,
,#U114115,,SERGEANT,,
