id,officer_id,badge_number,job_title,start_date,resign_date
,#U118144,,POLICE OFFICER,,
,#U118145,,POLICE OFFICER,,
,#U118146,,POLICE OFFICER,,
,#U118147,12742,POLICE OFFICER,2016-07-29,2017-02-15
,14834,11793,POLICE OFFICER,1999-07-18,2013-06-20
2897,14834,17173,POLICE OFFICER,2013-06-13,2016-03-03
,#U118149,,SERGEANT,,
,#U118150,17235,POLICE OFFICER,1999-02-18,2004-09-22
,#U118150,17235,POLICE OFFICER,2006-01-13,2007-01-02
8471,20408,14650,POLICE OFFICER,2000-02-04,
,#U118152,16821,POLICE OFFICER,1976-10-18,2002-02-14
504,12445,11370,POLICE OFFICER,2015-12-23,
33,11974,19875,POLICE OFFICER,1996-10-21,2018-06-15
155,12096,3324,POLICE OFFICER,2003-05-13,
,12243,17929,POLICE OFFICER,1987-03-09,2001-05-31
302,12243,1225,SERGEANT,2001-05-31,2017-04-14
583,12522,5313,POLICE OFFICER,2002-03-12,
,#U118158,4545,POLICE OFFICER,1999-02-01,2015-03-03
1234,13173,10109,POLICE OFFICER,2002-02-08,2018-11-02
,13173,20073,DETECTIVE,2018-11-02,
,13328,2772,POLICE OFFICER,1997-12-15,2003-07-01
,13328,20772,DETECTIVE,2003-07-01,2003-12-01
1389,13328,1717,SERGEANT,2003-12-01,2018-10-16
,#U118161,19495,POLICE OFFICER,1996-08-21,2004-07-15
,#U118162,9387,POLICE OFFICER,1994-03-04,2016-01-04
1478,13417,6854,POLICE OFFICER,,
,13682,19302,POLICE OFFICER,1999-01-21,2005-04-28
1743,13682,2181,SERGEANT,2005-04-28,2007-11-23
,13682,2181,SERGEANT,2008-01-29,2017-02-01
,13682,591,LIEUTENANT,2017-02-01,
1897,13836,19903,POLICE OFFICER,1996-12-23,
2082,14019,8811,POLICE OFFICER,1990-03-26,
,14042,12095,POLICE OFFICER,1997-10-14,2005-04-06
2105,14042,12241,POLICE OFFICER,2005-04-06,2019-05-24
2458,14395,19062,POLICE OFFICER,1999-01-21,2003-02-21
,14395,19062,POLICE OFFICER,2004-08-23,2016-09-15
2457,14394,10194,POLICE OFFICER,2010-10-15,
2509,14467,12775,POLICE OFFICER,1998-01-20,2019-01-16
,#U118171,,POLICE OFFICER,,
2956,14893,14250,POLICE OFFICER,1998-01-20,
,14932,4019,POLICE OFFICER,2002-07-23,2015-04-16
2995,14932,21106,DETECTIVE,2015-04-16,2016-06-01
,14932,2075,SERGEANT,2016-06-01,
,#U118174,,POLICE OFFICER,,
,15668,13908,POLICE OFFICER,1999-05-21,2008-07-10
3730,15668,11191,POLICE OFFICER,2008-07-10,2017-09-05
3762,15700,5502,POLICE OFFICER,2001-09-19,
3915,15854,15798,POLICE OFFICER,2004-03-12,2004-06-09
,15854,15798,POLICE OFFICER,2004-10-04,
3964,15904,16701,POLICE OFFICER,2014-11-13,
,#U118179,17488,POLICE OFFICER,1998-11-17,2010-08-19
4308,16245,17617,POLICE OFFICER,2005-04-20,2019-07-10
,16245,21176,DETECTIVE,2019-07-10,
4611,16548,7680,POLICE OFFICER,1999-11-12,
4709,16646,3007,POLICE OFFICER,1996-12-16,
6097,18034,14207,POLICE OFFICER,,
,#U118184,14993,POLICE OFFICER,1991-06-26,2004-08-20
,#U118184,14993,POLICE OFFICER,2006-03-09,2006-03-16
,18051,19483,POLICE OFFICER,1996-08-21,2001-01-16
6114,18051,13240,POLICE OFFICER,2001-01-16,
6976,18913,17938,POLICE OFFICER,,
,#U118187,,POLICE OFFICER,,
9127,21064,3102,POLICE OFFICER,1993-05-06,
9414,21351,18590,POLICE OFFICER,,
,#U118190,,POLICE OFFICER,,
,#U118191,19630,POLICE OFFICER,1997-04-22,2009-11-27
,#U118192,,POLICE OFFICER,,
,22236,8000,POLICE OFFICER,1990-11-16,2000-05-24
10300,22236,2198,SERGEANT,2000-05-24,2018-10-17
,22236,227,LIEUTENANT,2018-10-17,
,#U118194,16304,POLICE OFFICER,1997-01-17,2003-10-08
,#U118194,10799,POLICE OFFICER,2003-10-08,2007-07-16
,#U118195,,POLICE OFFICER,,
10480,22415,16115,POLICE OFFICER,1999-05-07,
,#U118197,15424,POLICE OFFICER,2002-03-12,2006-04-28
10570,22505,12972,POLICE OFFICER,2003-07-10,
,22615,6851,POLICE OFFICER,1991-06-26,2003-04-01
10680,22615,1281,SERGEANT,2003-04-01,
,22653,4195,POLICE OFFICER,2000-06-16,2001-02-09
10718,22653,4267,POLICE OFFICER,2001-02-09,
10777,22712,10573,POLICE OFFICER,2013-06-05,
10914,22847,8337,POLICE OFFICER,2007-03-13,
10933,22866,5617,POLICE OFFICER,2000-06-16,
,#U118204,,POLICE OFFICER,,
,23175,5698,POLICE OFFICER,2000-04-18,2004-04-01
11242,23175,8821,POLICE OFFICER,2004-04-01,
,#U118206,,POLICE OFFICER,,
11264,23197,10484,POLICE OFFICER,1990-03-26,2016-07-15
11536,23469,18729,POLICE OFFICER,1995-11-08,2016-04-15
6023,17960,17851,POLICE OFFICER,2014-04-17,2018-06-22
3109,15046,10642,POLICE OFFICER,,
9298,21235,16128,POLICE OFFICER,1997-10-14,2000-01-20
,21235,16128,POLICE OFFICER,2000-01-24,
,21235,18588,POLICE OFFICER,2000-01-20,2000-01-24
,#U118212,8015,POLICE OFFICER,1991-05-02,2012-01-13
10745,22680,19503,POLICE OFFICER,2007-08-15,2018-11-02
,22680,19503,POLICE OFFICER,2019-08-12,
,#U118214,15128,POLICE OFFICER,2017-04-26,
885,12824,18668,POLICE OFFICER,2005-04-20,
,#U118216,8445,POLICE OFFICER,1993-01-14,2014-04-21
,12622,8907,POLICE OFFICER,2013-08-26,2016-01-04
683,12622,18800,POLICE OFFICER,2016-01-04,
11675,23608,13397,POLICE OFFICER,1987-12-07,2017-01-17
10154,22089,6912,POLICE OFFICER,2015-12-23,
,13789,8966,POLICE OFFICER,1992-11-30,2008-07-01
1850,13789,1894,SERGEANT,2008-07-01,2019-05-01
,#U118221,,POLICE OFFICER,,
,12133,9206,POLICE OFFICER,1998-07-29,2004-11-01
191,12133,20060,DETECTIVE,2004-11-01,2015-01-06
,12133,20060,DETECTIVE,2015-02-20,2017-05-15
,12133,21078,DETECTIVE,2015-01-06,2015-02-20
,#U118224,1119,SERGEANT,1991-02-15,2003-04-14
,#U118225,15545,POLICE OFFICER,1982-06-14,2000-08-31
,#U118225,20612,DETECTIVE,2000-08-31,2012-04-12
4344,16281,17997,POLICE OFFICER,2004-06-18,
,#U118227,,POLICE OFFICER,,
,#U118228,,POLICE OFFICER,,
,#U118229,17972,POLICE OFFICER,1999-06-01,2010-01-15
,#U118230,40294,POLICE OFFICER,1998-12-04,2005-06-06
,#U118230,20570,DETECTIVE,2005-06-06,2012-12-14
6661,18598,19422,POLICE OFFICER,1999-05-20,
,#U118232,,POLICE OFFICER,,
7168,19105,12683,POLICE OFFICER,1995-11-08,
,#U118234,15163,POLICE OFFICER,1984-04-04,2002-09-16
,#U118235,,POLICE OFFICER,,
,#U118236,,POLICE OFFICER,,
,#U118237,,POLICE OFFICER,,
,#U118238,16311,POLICE OFFICER,2000-11-14,2010-06-09
,#U118239,15050,POLICE OFFICER,1997-09-05,2005-05-12
9193,21130,19440,POLICE OFFICER,1996-04-09,2004-02-20
,21130,19440,POLICE OFFICER,2005-06-09,2005-08-11
,21130,19440,POLICE OFFICER,2005-08-12,2006-11-20
,21130,19440,POLICE OFFICER,2008-10-02,
11451,23384,13487,POLICE OFFICER,2006-03-13,
,#U118242,,POLICE OFFICER,,
,20198,20665,DETECTIVE,1998-12-04,2004-07-22
8261,20198,20623,DETECTIVE,2004-07-22,
,#U118245,,POLICE OFFICER,,
,#U118246,12642,POLICE OFFICER,1998-02-13,
1887,13826,18007,POLICE OFFICER,2001-07-24,
,#U118248,8112,POLICE OFFICER,1983-02-14,2008-03-28
,#U118248,17189,POLICE OFFICER,1984-02-04,2008-03-28
,#U118249,6331,POLICE OFFICER,1988-12-05,2013-12-16
,#U118250,18896,POLICE OFFICER,1995-06-12,2001-05-05
,#U118250,11593,POLICE OFFICER,2001-05-05,2001-08-01
,19547,19263,POLICE OFFICER,1997-05-12,2004-02-29
7610,19547,17748,POLICE OFFICER,2004-03-10,
,#U118252,2224,SERGEANT,1998-08-06,2003-01-30
,#U118252,235,LIEUTENANT,2003-01-30,2008-03-14
,22238,16680,POLICE OFFICER,2003-07-10,2019-06-21
,22238,1709,SERGEANT,2019-06-21,
10302,22238,16680,FIELD TRAINING OFFICER,,
,#U118254,,POLICE OFFICER,,
,#U118255,,POLICE OFFICER,,
,#U118256,,POLICE OFFICER,,
11575,23508,7889,POLICE OFFICER,2004-04-02,
,#U118258,13158,POLICE OFFICER,1967-10-23,2006-09-15
,#U118259,19030,POLICE OFFICER,1995-07-18,2002-02-26
,#U118260,,POLICE OFFICER,,
,#U118261,,SERGEANT,,
,#U118262,,POLICE OFFICER,,
3187,15124,14938,POLICE OFFICER,2015-04-24,
,#U118264,7223,POLICE OFFICER,1992-03-16,2009-04-27
,#U118265,,POLICE OFFICER,,
,#U118266,,POLICE OFFICER,,
,#U118267,14338,POLICE OFFICER,1969-09-08,2001-04-04
9986,21923,17966,POLICE OFFICER,1987-03-09,2016-06-15
11169,23102,12980,POLICE OFFICER,1996-04-09,
,#U118270,15408,POLICE OFFICER,1970-12-14,2000-02-25
,#U118270,5506,POLICE OFFICER,2000-02-25,2003-06-19
,#U118271,,POLICE OFFICER,,
11819,23752,9334,POLICE OFFICER,1998-02-13,
,#U118273,13537,POLICE OFFICER,1997-10-29,2001-03-29
,#U118273,13537,POLICE OFFICER,2002-03-11,2005-05-03
,#U118273,13537,POLICE OFFICER,2005-09-08,2007-01-19
7460,19397,6032,POLICE OFFICER,2011-04-21,
,#U118275,8444,POLICE OFFICER,1978-12-11,2002-02-15
,#U118276,10076,POLICE OFFICER,1982-08-30,2001-05-31
,#U118276,1067,SERGEANT,2001-05-31,2007-10-16
,#U118277,6989,POLICE OFFICER,1989-12-26,2012-11-15
,#U118278,,POLICE OFFICER,,
,#U118279,,POLICE OFFICER,,
,#U118280,,LIEUTENANT,,
1988,13927,15481,POLICE OFFICER,2004-03-12,
,#U118282,,SERGEANT,,
,#U118283,14210,POLICE OFFICER,1969-04-28,2001-08-15
,#U118284,12573,POLICE OFFICER,1980-01-28,2003-09-15
,#U118285,,DETECTIVE,,
,21520,6144,POLICE OFFICER,1994-10-25,2002-02-14
9582,21520,20027,DETECTIVE,2002-02-14,
,#U118287,19234,POLICE OFFICER,1999-07-07,2000-05-24
,#U118287,5302,POLICE OFFICER,2000-05-24,2005-11-22
,#U118288,2726,POLICE OFFICER,1986-06-16,2007-01-12
,#U118289,4635,POLICE OFFICER,1987-12-07,2015-07-15
,#U118290,,DETECTIVE,,
,#U118291,15027,POLICE OFFICER,1986-10-13,2002-03-06
,#U118292,19274,POLICE OFFICER,1997-04-22,2011-08-02
6529,18466,8786,POLICE OFFICER,1986-12-22,2018-07-16
,#U118294,16793,POLICE OFFICER,1976-10-18,2010-03-28
,#U118295,2002,SERGEANT,1990-07-26,2013-04-04
,#U118296,12302,POLICE OFFICER,2000-06-16,2002-04-03
,#U118297,,POLICE OFFICER,,
11511,23444,12933,POLICE OFFICER,2006-03-13,
1851,13790,13841,POLICE OFFICER,1994-06-02,2019-09-20
,14009,18208,POLICE OFFICER,1993-04-02,2005-04-28
2072,14009,2450,SERGEANT,2005-04-28,
2459,14396,17412,POLICE OFFICER,1998-01-29,
,#U118302,8352,POLICE OFFICER,1995-03-20,2013-11-13
,#U118302,8352,POLICE OFFICER,2014-09-25,2014-12-15
,#U118302,5070,POLICE OFFICER,2013-11-13,2014-09-25
,20888,9003,POLICE OFFICER,1998-02-13,2004-11-01
,20888,20066,DETECTIVE,2004-11-01,2004-11-22
8951,20888,20067,DETECTIVE,2004-11-22,2018-10-18
,20888,2067,SERGEANT,2018-10-18,2019-02-04
10390,22325,16466,POLICE OFFICER,1998-02-18,
,#U118305,18679,POLICE OFFICER,1995-02-17,2001-05-31
,#U118305,1112,SERGEANT,2001-05-31,2013-04-23
,#U118305,977,SERGEANT,2013-04-23,2015-05-15
,#U118306,8012,POLICE OFFICER,1972-11-20,2000-01-14
,#U118308,9716,POLICE OFFICER,2016-12-28,
,#U118309,,POLICE OFFICER,,
,17923,19607,POLICE OFFICER,1997-05-12,2003-07-01
,17923,20281,DETECTIVE,2003-07-01,2008-08-14
5986,17923,20105,DETECTIVE,2008-08-15,
,16127,18536,POLICE OFFICER,1995-02-03,2000-08-31
4190,16127,20914,DETECTIVE,2000-08-31,2017-05-15
,#U118312,19490,POLICE OFFICER,1996-08-21,2006-04-06
,#U118313,8595,POLICE OFFICER,2017-02-22,
,#U118314,16120,POLICE OFFICER,1998-05-01,2000-03-01
,#U118315,21070,DETECTIVE,1998-12-04,2002-07-05
,#U118316,20733,DETECTIVE,1998-12-04,2007-01-16
4061,15998,3520,POLICE OFFICER,1995-12-04,
,#U118318,19566,POLICE OFFICER,1996-05-14,2002-03-29
,#U118319,15865,POLICE OFFICER,1992-04-27,2012-01-13
,#U118320,13184,POLICE OFFICER,1980-02-28,2005-01-18
,23265,18837,POLICE OFFICER,1995-06-12,2002-03-14
,23265,5663,POLICE OFFICER,2002-03-14,2005-08-25
11332,23265,6658,POLICE OFFICER,2005-08-25,2005-08-25
,23265,6658,POLICE OFFICER,2005-11-15,2019-04-15
,#U118322,,POLICE OFFICER,,
,#U118323,,POLICE OFFICER,,
,#U118324,3777,POLICE OFFICER,1990-01-31,2005-02-07
4140,16077,10160,POLICE OFFICER,1990-03-26,
,#U118326,,POLICE OFFICER,,
,#U118327,14998,POLICE OFFICER,1987-04-13,2007-05-15
10804,22737,14630,POLICE OFFICER,2001-02-20,2003-03-17
,22737,14630,POLICE OFFICER,2003-05-12,
,#U118329,,POLICE OFFICER,,
,#U118330,9619,POLICE OFFICER,1992-12-29,2011-01-14
9492,21429,16529,POLICE OFFICER,2015-04-24,
,#U118332,,POLICE OFFICER,,
,#U118333,,POLICE OFFICER,,
,#U118334,,CAPTAIN,,
,#U118335,2857,POLICE OFFICER,1998-10-28,2003-05-28
,#U118336,,POLICE OFFICER,,
,#U118337,4202,POLICE OFFICER,1970-06-15,2000-07-13
,#U118338,,POLICE OFFICER,,
,12896,14301,POLICE OFFICER,1998-07-31,2016-02-01
957,12896,1678,SERGEANT,2016-02-01,
,#U118340,,SERGEANT,,
,#U118341,6052,POLICE OFFICER,1955-11-16,2000-12-22
,#U118342,1024,SERGEANT,1998-08-06,2004-10-05
,#U118343,,POLICE OFFICER,,
,#U118344,,POLICE OFFICER,,
,#U118345,8584,POLICE OFFICER,1971-07-26,2003-01-15
,#U118346,,LIEUTENANT,,
,#U118347,,SERGEANT,,
,#U118349,,DETECTIVE,,
,14334,1238,SERGEANT,1998-08-06,2001-03-30
2397,14334,1406,SERGEANT,2001-03-30,
,14341,40247,POLICE OFFICER,1998-12-04,2003-12-01
2404,14341,1527,SERGEANT,2003-12-01,
,#U118353,,DETECTIVE,,
2552,14484,11738,POLICE OFFICER,2009-08-10,
,#U118355,3467,POLICE OFFICER,1968-11-25,
,#U118356,6904,POLICE OFFICER,1968-02-05,2000-06-15
,#U118357,,LIEUTENANT,,
,#U118358,,POLICE OFFICER,,
,#U118359,20539,DETECTIVE,1991-11-10,2008-05-16
,#U118360,,POLICE OFFICER,,
,#U118361,11713,POLICE OFFICER,1990-11-16,2016-01-15
,#U118362,,POLICE OFFICER,,
,#U118363,20033,DETECTIVE,1991-11-10,2016-02-02
,#U118363,,POLICE OFFICER,,
,#U118364,20875,DETECTIVE,2005-06-01,2005-06-15
,#U118365,13200,POLICE OFFICER,1998-09-23,2004-04-14
,#U118365,,OTHER,,
,#U118366,13182,POLICE OFFICER,1998-10-26,2000-10-24
,#U118367,16336,POLICE OFFICER,1976-03-08,2001-06-15
3650,15587,16093,POLICE OFFICER,2003-11-18,2019-09-02
,#U118369,,POLICE OFFICER,,
,#U118370,,POLICE OFFICER,,
5215,17152,11648,POLICE OFFICER,1998-07-31,2001-10-10
,17152,11648,POLICE OFFICER,2002-09-25,
,#U118372,,DETECTIVE,,
,#U118373,,POLICE OFFICER,,
,17715,40275,POLICE OFFICER,1998-12-08,2005-06-01
5778,17715,21070,DETECTIVE,2005-06-01,2018-05-15
,#U118375,,SERGEANT,,
,#U118376,14024,POLICE OFFICER,2016-08-31,
,#U118377,7630,POLICE OFFICER,1972-11-20,2001-01-16
,17996,6920,POLICE OFFICER,2000-04-18,2015-04-16
6059,17996,21296,DETECTIVE,2015-04-16,
,#U118379,,POLICE OFFICER,,
,#U118380,,POLICE OFFICER,,
6286,18224,11011,POLICE OFFICER,2000-02-04,2000-11-13
,18224,11011,POLICE OFFICER,2001-04-25,
,18304,10403,POLICE OFFICER,1990-11-16,2003-07-01
,18304,20804,DETECTIVE,2003-07-01,2004-12-06
,18304,21122,DETECTIVE,2004-12-06,2008-07-01
6367,18304,2114,SERGEANT,2008-07-01,
,#U118383,,POLICE OFFICER,,
,#U118384,,POLICE OFFICER,,
,#U118385,12125,POLICE OFFICER,1986-06-16,2016-01-15
,#U118386,,POLICE OFFICER,,
,#U118387,,POLICE OFFICER,,
,#U118388,19399,POLICE OFFICER,1999-01-05,2014-01-15
,#U118389,,POLICE OFFICER,,
,#U118390,10045,POLICE OFFICER,1993-01-14,2014-11-14
,#U118391,,POLICE OFFICER,,
,#U118393,14863,POLICE OFFICER,1982-07-12,2001-04-13
,#U118394,,DETECTIVE,,
7216,19153,16092,POLICE OFFICER,1998-07-02,
7260,19195,5491,POLICE OFFICER,2004-02-06,
7345,19282,18678,POLICE OFFICER,1996-02-16,
7443,19380,9978,POLICE OFFICER,1999-05-07,
,#U118399,,POLICE OFFICER,,
,#U118400,16481,POLICE OFFICER,1976-04-26,2006-06-15
,#U118401,20058,DETECTIVE,1991-11-10,2001-01-08
,#U118402,4398,POLICE OFFICER,1971-02-22,2000-01-05
8061,19998,3254,POLICE OFFICER,1987-12-07,2017-01-17
,#U118404,15643,POLICE OFFICER,1973-03-19,2001-07-31
,#U118405,,POLICE OFFICER,,
,#U118406,,POLICE OFFICER,,
8463,20400,15712,POLICE OFFICER,2004-06-18,
,#U118408,14885,POLICE OFFICER,1970-06-15,2000-07-13
,#U118409,20711,DETECTIVE,1991-11-06,2003-02-28
8798,20735,18839,POLICE OFFICER,1995-12-18,2018-02-22
,20735,4226,POLICE OFFICER,2018-02-22,
9125,21062,6589,POLICE OFFICER,2008-01-30,
,#U118412,,DETECTIVE,,
,#U118413,,POLICE OFFICER,,
,#U118414,,CAPTAIN,,
,#U118415,,POLICE OFFICER,,
,#U118416,,DETECTIVE,,
,#U118417,,POLICE OFFICER,,
,#U118418,,LIEUTENANT,,
,#U118420,17902,POLICE OFFICER,1987-01-08,2005-06-15
10205,22140,16077,POLICE OFFICER,2015-02-13,
,#U118422,8403,POLICE OFFICER,1994-01-10,2006-03-15
,#U118423,,POLICE OFFICER,,
,#U118424,,POLICE OFFICER,,
10526,22461,15620,POLICE OFFICER,2000-03-03,
,22461,15620,FIELD TRAINING OFFICER,,
,#U118426,,LIEUTENANT,,
,#U118427,13888,POLICE OFFICER,1989-03-18,2003-05-02
,#U118427,8999,POLICE OFFICER,2003-05-02,2008-03-14
10778,22713,17963,POLICE OFFICER,2006-08-30,
,#U118429,21059,DETECTIVE,1991-11-10,2005-06-27
,#U118430,1960,SERGEANT,1990-01-04,2010-09-27
,#U118431,1749,SERGEANT,1988-12-08,2005-03-14
,#U118432,,POLICE OFFICER,,
,#U118433,14981,POLICE OFFICER,1972-02-01,2000-07-14
,23117,18975,POLICE OFFICER,1996-01-22,2000-08-31
11184,23117,21318,DETECTIVE,2000-08-31,2003-11-20
,23117,21318,DETECTIVE,2007-02-05,
,#U118435,,POLICE OFFICER,,
,#U118436,4155,POLICE OFFICER,1986-12-22,2012-09-05
,#U118437,,SERGEANT,,
,#U118438,,POLICE OFFICER,,
,#U118439,,DETECTIVE,,
,#U118440,6565,POLICE OFFICER,1998-07-28,2015-04-15
,#U118441,2908,POLICE OFFICER,1991-10-11,2013-04-30
,#U118442,14558,POLICE OFFICER,1991-06-26,2013-04-15
3993,15933,18307,POLICE OFFICER,1993-04-02,
,#U118444,12254,POLICE OFFICER,2001-09-10,2004-02-06
,#U118445,,POLICE OFFICER,,
,#U118446,,POLICE OFFICER,,
4630,16567,9700,POLICE OFFICER,1997-06-12,2016-08-15
,#U118448,,POLICE OFFICER,,
,19536,18844,POLICE OFFICER,2000-11-14,2012-10-30
7599,19536,875,SERGEANT,2012-10-30,
7648,19585,15845,POLICE OFFICER,2004-04-02,
,#U118451,10939,POLICE OFFICER,1999-09-28,2002-12-23
,#U118451,10939,POLICE OFFICER,2005-08-01,2019-02-19
,#U118452,,POLICE OFFICER,,
,#U118453,,POLICE OFFICER,,
,#U118454,,POLICE OFFICER,,
,#U118455,,SERGEANT,,
,#U118456,,SERGEANT,,
,#U118457,12502,POLICE OFFICER,1987-09-28,2003-06-13
4759,16696,17061,POLICE OFFICER,1989-03-20,2001-01-01
,16696,17061,POLICE OFFICER,2003-10-01,2004-08-18
,16696,17061,POLICE OFFICER,2005-02-22,2017-06-06
,#U118459,19591,POLICE OFFICER,1997-06-17,2001-09-02
,#U118459,16529,POLICE OFFICER,2001-09-02,2015-01-06
,#U118460,20511,DETECTIVE,1991-11-10,2006-10-31
1013,12952,12059,POLICE OFFICER,2015-09-18,
,#U118462,9583,POLICE OFFICER,2016-12-28,
,#U118463,14321,POLICE OFFICER,2006-07-05,2011-02-22
,23598,15647,POLICE OFFICER,2005-03-11,2016-02-01
11665,23598,2029,SERGEANT,2016-02-01,
,#U118465,6732,POLICE OFFICER,1986-10-13,2011-02-11
,#U118466,6201,POLICE OFFICER,1992-09-25,2012-09-11
,#U118466,17831,POLICE OFFICER,2012-09-18,2013-01-17
,#U118467,13134,POLICE OFFICER,1986-07-14,2004-11-01
,#U118467,20175,DETECTIVE,2004-11-01,2013-07-12
7432,19369,7885,POLICE OFFICER,2011-02-24,
,#U118469,1970,SERGEANT,1998-08-06,2005-09-01
,#U118469,299,LIEUTENANT,2005-09-01,2015-07-15
,#U118469,299,COMMANDER,,
,#U118470,,POLICE OFFICER,,
,#U118472,433,LIEUTENANT,1998-11-05,2001-01-31
,#U118472,122,CAPTAIN,2001-01-31,2002-08-26
,#U118472,51,CAPTAIN,2002-08-26,2011-11-17
,#U118473,2478,SERGEANT,1999-12-16,2000-05-30
,#U118474,,POLICE OFFICER,,
,#U118475,,POLICE OFFICER,,
9357,21294,11248,POLICE OFFICER,2006-08-02,2019-01-29
,21294,11248,POLICE OFFICER,2019-04-24,
,21294,19967,POLICE OFFICER,2019-01-29,2019-04-24
,#U118477,,LIEUTENANT,,
,#U118478,,POLICE OFFICER,,
,#U118479,,POLICE OFFICER,,
,#U118480,15116,POLICE OFFICER,1992-04-27,2012-03-15
,#U118481,,POLICE OFFICER,,
7437,19374,9320,POLICE OFFICER,2000-04-06,
,#U118483,,POLICE OFFICER,,
,#U118484,5156,POLICE OFFICER,1994-07-18,2010-03-23
,#U118484,3777,POLICE OFFICER,2010-03-23,2013-08-01
7145,19082,15819,POLICE OFFICER,,
8412,20349,6896,POLICE OFFICER,2013-06-05,
,#U118487,40170,POLICE OFFICER,1998-12-04,2005-06-01
,#U118487,20622,DETECTIVE,2005-06-01,2010-04-15
9632,21569,14398,POLICE OFFICER,2005-05-24,
73,12014,11616,POLICE OFFICER,2001-01-11,
136,12078,10381,POLICE OFFICER,1995-07-18,
227,12169,12490,POLICE OFFICER,2013-05-08,
,#U118492,17687,POLICE OFFICER,1985-11-18,2001-05-31
,#U118492,1543,SERGEANT,2001-05-31,2015-11-16
,#U118493,,SERGEANT,,
,#U118494,,POLICE OFFICER,,
374,12315,7108,POLICE OFFICER,1989-12-26,2019-04-30
,13206,10134,POLICE OFFICER,1990-03-26,2000-05-24
1267,13206,1642,SERGEANT,2000-05-24,
,#U118497,17561,POLICE OFFICER,2002-12-05,2003-07-08
,13456,15808,POLICE OFFICER,2000-02-04,2008-01-25
1517,13456,21508,DETECTIVE,2008-01-25,2018-06-18
,13456,1188,SERGEANT,2018-07-23,
,13456,2697,SERGEANT,2018-07-23,2019-01-02
1592,13531,13616,POLICE OFFICER,2013-01-11,
,13589,11003,POLICE OFFICER,2005-06-10,2007-12-05
1650,13589,11203,POLICE OFFICER,2006-08-02,
,14168,10457,POLICE OFFICER,2002-03-12,2003-08-12
2231,14168,7592,POLICE OFFICER,2003-08-12,2005-01-03
,14168,7592,POLICE OFFICER,2005-11-01,
,#U118503,9301,POLICE OFFICER,2016-12-28,
,#U118504,18392,POLICE OFFICER,1998-04-09,2002-12-24
3073,15010,11877,POLICE OFFICER,2006-06-06,
3107,15044,10039,POLICE OFFICER,1992-03-16,2018-11-07
,15044,3694,POLICE OFFICER,2018-11-07,
3651,15588,6490,POLICE OFFICER,2007-12-11,
,15674,10457,POLICE OFFICER,1995-06-19,2001-05-31
3736,15674,2069,SERGEANT,2001-05-31,
,15905,15830,POLICE OFFICER,2001-02-20,2007-01-02
,15905,15858,POLICE OFFICER,2007-01-02,2014-02-06
3965,15905,1477,SERGEANT,2014-02-06,
4148,16085,7725,POLICE OFFICER,2007-03-13,
5093,17030,14101,POLICE OFFICER,1991-10-11,2018-10-16
,17826,8475,POLICE OFFICER,2006-08-02,2014-07-29
5889,17826,8474,POLICE OFFICER,2014-07-29,2016-11-22
,17826,19178,POLICE OFFICER,2016-11-22,2017-04-21
,17826,19637,POLICE OFFICER,2017-04-22,
,#U118513,13873,POLICE OFFICER,2017-06-06,
,18046,14109,POLICE OFFICER,1992-03-16,2015-04-16
6109,18046,21316,DETECTIVE,2015-04-16,
6191,18129,17819,POLICE OFFICER,1995-06-12,
,18128,4520,POLICE OFFICER,2000-06-16,2012-10-30
6192,18128,1417,SERGEANT,2012-10-30,2016-10-31
,#U118517,12309,POLICE OFFICER,2017-09-13,
6291,18229,15369,POLICE OFFICER,1998-07-02,
6392,18329,13955,POLICE OFFICER,1995-10-23,2019-08-16
,18421,19521,POLICE OFFICER,1996-05-14,2009-07-28
,18421,19521,POLICE OFFICER,2009-08-13,2009-10-26
6484,18421,19529,POLICE OFFICER,2009-10-26,
,#U118521,,POLICE OFFICER,,
7188,19125,7996,POLICE OFFICER,1994-04-08,
,19143,13102,POLICE OFFICER,1987-04-13,2016-08-30
7206,19143,13102,FIELD TRAINING OFFICER,,
7362,19299,19989,POLICE OFFICER,1999-03-02,
,#U118525,20241,DETECTIVE,1991-11-10,2012-04-16
7693,19630,18415,POLICE OFFICER,2005-03-11,
,#U118527,14509,POLICE OFFICER,2016-12-28,
,19954,2666,SERGEANT,1994-10-31,2000-03-09
,19954,3276,POLICE OFFICER,2000-03-09,2004-05-01
8016,19954,21016,DETECTIVE,2004-05-01,
,#U118529,17486,POLICE OFFICER,2007-11-14,2008-07-01
8044,19981,11898,POLICE OFFICER,2002-03-12,
,#U118531,13731,POLICE OFFICER,2007-01-24,2009-02-27
8550,20487,13891,POLICE OFFICER,2013-05-08,
,#U118533,,POLICE OFFICER,,
,#U118534,18679,POLICE OFFICER,2002-04-04,2013-06-12
,#U118535,5141,POLICE OFFICER,1998-11-06,2003-12-31
8922,20859,15014,POLICE OFFICER,2004-03-12,
9068,21005,8328,POLICE OFFICER,2001-09-19,2017-07-18
,21005,8328,POLICE OFFICER,2017-09-28,
,21005,19937,POLICE OFFICER,2017-07-18,2017-09-28
9194,21131,18319,POLICE OFFICER,1993-04-02,
9490,21427,10315,POLICE OFFICER,2004-06-18,
9509,21446,14972,POLICE OFFICER,2000-02-04,
,#U118541,17862,POLICE OFFICER,2005-03-11,2006-01-05
