id,officer_id,badge_number,job_title,start_date,resign_date
,12320,12486,POLICE OFFICER,1993-01-14,2003-07-01
379,12320,20345,DETECTIVE,2003-07-01,
1445,13384,6720,POLICE OFFICER,1992-04-03,2019-10-15
1499,13438,15181,POLICE OFFICER,2013-05-08,
2121,14058,16371,POLICE OFFICER,2004-03-12,
,14300,9644,POLICE OFFICER,2001-03-21,2002-07-01
,14300,9644,POLICE OFFICER,2002-07-02,2003-09-05
,14300,9644,POLICE OFFICER,2003-09-09,2016-05-19
,14300,9644,POLICE OFFICER,2016-07-08,2016-07-13
,14300,9644,POLICE OFFICER,2016-09-09,2017-03-27
,14300,9644,POLICE OFFICER,2017-10-25,
,14300,9559,POLICE OFFICER,2002-07-01,2002-07-02
,14300,11720,POLICE OFFICER,2003-09-05,2003-09-09
2359,14300,16741,POLICE OFFICER,2015-02-10,2016-07-08
,14300,9605,POLICE OFFICER,2017-03-30,2017-10-25
3062,14999,15081,POLICE OFFICER,2001-07-24,
,#U122064,19447,POLICE OFFICER,1996-05-14,2016-08-03
5856,17794,12322,POLICE OFFICER,2001-09-19,
6201,18138,6256,POLICE OFFICER,2009-08-10,2018-06-15
,18138,1251,SERGEANT,2018-06-15,
7557,19494,6059,POLICE OFFICER,,
,#U122070,9208,POLICE OFFICER,2016-12-28,
,21743,13010,POLICE OFFICER,1998-07-31,2007-03-30
9806,21743,20226,DETECTIVE,2007-03-30,
9824,21761,2792,POLICE OFFICER,2003-07-10,
9961,21898,9951,POLICE OFFICER,1998-07-02,2001-12-04
,21898,9951,POLICE OFFICER,2002-01-22,
,21898,9314,POLICE OFFICER,2001-12-04,2002-01-22
10157,22092,17874,POLICE OFFICER,2001-07-24,
10784,22719,11392,POLICE OFFICER,2013-04-03,2017-04-14
,22719,20987,DETECTIVE,2017-04-14,
,22719,20987,POLICE OFFICER,,
11906,23839,11023,POLICE OFFICER,2010-06-14,
11939,23872,10919,POLICE OFFICER,2013-05-08,
3973,15913,13688,POLICE OFFICER,2013-12-18,
,22903,17289,POLICE OFFICER,1992-04-02,2000-05-24
,22903,2614,SERGEANT,2000-05-24,2008-01-16
10970,22903,529,LIEUTENANT,2008-01-16,
6393,18330,18563,POLICE OFFICER,1999-03-02,
7785,19785,8819,POLICE OFFICER,2001-03-21,
10608,22543,16554,POLICE OFFICER,2006-10-24,
,#U122087,,POLICE OFFICER,,
4751,16688,18672,POLICE OFFICER,1995-02-17,2008-05-08
,16688,18672,POLICE OFFICER,2012-11-09,2017-05-12
11433,23366,5385,POLICE OFFICER,2007-08-16,
,#U122097,14813,POLICE OFFICER,2017-04-26,
,#U122101,8087,POLICE OFFICER,1986-12-22,2016-01-05
11066,22999,10756,POLICE OFFICER,1994-03-04,2019-08-05
2079,14016,14874,POLICE OFFICER,2015-04-24,
,19680,8893,POLICE OFFICER,1995-06-12,2002-02-14
7759,19680,20899,DETECTIVE,2002-02-14,2002-06-13
,19680,20899,DETECTIVE,2003-04-02,
87,12028,14254,POLICE OFFICER,2008-01-30,2018-06-15
,12028,2225,SERGEANT,2018-06-15,
,12028,14254,FIELD TRAINING OFFICER,,
1609,13548,13080,POLICE OFFICER,2007-05-02,
,13548,13080,FIELD TRAINING OFFICER,,
1865,13804,12879,POLICE OFFICER,2006-06-06,2018-07-03
,13804,12879,POLICE OFFICER,2019-01-03,
,13804,4840,POLICE OFFICER,2018-07-03,2019-01-03
2576,14534,18976,POLICE OFFICER,1995-11-08,2018-11-02
,14534,21805,DETECTIVE,2018-11-02,
4156,16093,11703,POLICE OFFICER,1997-12-15,2017-02-24
,16093,20227,DETECTIVE,2017-02-24,
11047,22980,12188,POLICE OFFICER,1994-12-23,2016-02-16
9620,21557,6607,POLICE OFFICER,2013-11-12,
5511,17448,15749,POLICE OFFICER,2006-01-24,
6380,18317,3309,POLICE OFFICER,2003-11-18,2016-05-31
9585,21523,5436,POLICE OFFICER,2013-07-31,
3119,15056,6395,POLICE OFFICER,1995-11-04,
4172,16109,9502,POLICE OFFICER,1990-07-30,2017-08-29
984,12923,5016,POLICE OFFICER,,
1047,12986,9634,POLICE OFFICER,1999-07-30,
1435,13374,6060,POLICE OFFICER,,
,13691,15567,POLICE OFFICER,1996-03-26,2001-07-06
,13691,40026,POLICE OFFICER,2001-07-06,2005-06-10
1752,13691,20614,DETECTIVE,2005-06-10,2018-11-15
2465,14402,9605,POLICE OFFICER,1989-12-26,2017-02-15
,16711,10099,POLICE OFFICER,2000-04-06,2006-12-29
4773,16711,19786,POLICE OFFICER,2006-12-29,
4808,16746,17786,POLICE OFFICER,1992-03-06,2017-04-14
,16746,20716,DETECTIVE,2017-04-14,
,16746,20716,POLICE OFFICER,,
,#U122148,19563,POLICE OFFICER,2005-06-10,
,20594,17884,POLICE OFFICER,1996-09-04,2007-07-09
8657,20594,12475,POLICE OFFICER,2007-07-11,2016-09-15
9676,21613,12451,POLICE OFFICER,2000-03-23,
10029,21966,10114,POLICE OFFICER,2002-02-08,
10100,22037,19761,POLICE OFFICER,1998-01-28,
10472,22407,13927,POLICE OFFICER,1992-04-27,2017-05-15
11585,23518,2793,POLICE OFFICER,1991-04-03,2017-04-17
10636,22571,5383,POLICE OFFICER,2001-07-24,
2979,14916,19387,POLICE OFFICER,1998-12-15,
,22619,7315,POLICE OFFICER,2002-04-04,2016-02-01
10684,22619,945,SERGEANT,2016-02-01,
3754,15692,3401,POLICE OFFICER,1988-01-25,2017-02-15
9831,21768,18961,POLICE OFFICER,1995-07-18,
11247,23180,18342,POLICE OFFICER,2011-02-24,2017-02-24
,23180,20282,DETECTIVE,2017-02-24,
,21048,7217,POLICE OFFICER,1994-11-04,2015-04-16
9111,21048,21415,DETECTIVE,2015-04-16,
1031,12970,20008,DETECTIVE,1995-04-04,2017-05-31
4368,16305,5676,POLICE OFFICER,1996-05-24,
,20152,16286,POLICE OFFICER,2000-04-06,2004-11-23
8215,20152,10440,POLICE OFFICER,2004-11-23,
,22599,19107,POLICE OFFICER,1999-02-18,2004-04-27
10664,22599,14404,POLICE OFFICER,2004-04-27,
207,12149,5257,POLICE OFFICER,1987-12-07,2017-10-31
,13516,21055,DETECTIVE,1998-12-04,2001-05-31
,13516,2292,SERGEANT,2001-05-31,2008-01-16
1577,13516,573,LIEUTENANT,2008-01-16,
,13726,19656,POLICE OFFICER,1996-08-21,2013-02-07
1787,13726,20114,DETECTIVE,2013-02-07,2017-03-14
,13726,1114,SERGEANT,2017-03-14,2018-04-16
1826,13765,3195,POLICE OFFICER,1986-06-16,
,14310,7948,POLICE OFFICER,2002-06-04,2008-01-25
2370,14310,21422,DETECTIVE,2008-01-25,
2408,14345,8703,POLICE OFFICER,1997-01-07,
,#U122208,19367,POLICE OFFICER,2017-08-17,
3389,15326,15239,POLICE OFFICER,2001-11-08,2019-12-05
3572,15509,15302,POLICE OFFICER,1992-03-02,
3807,15745,15349,POLICE OFFICER,1992-03-06,
4598,16535,9568,POLICE OFFICER,2002-12-05,
,#U122228,18239,POLICE OFFICER,2017-06-06,
,17086,19420,POLICE OFFICER,1998-10-13,2007-09-06
5149,17086,13399,POLICE OFFICER,2007-09-06,
5361,17298,4102,POLICE OFFICER,2003-06-05,
6100,18037,11470,POLICE OFFICER,,
,18471,7727,POLICE OFFICER,1994-05-24,2006-12-28
6534,18471,21606,DETECTIVE,2006-12-28,
6579,18516,12298,POLICE OFFICER,2008-10-27,2011-08-08
,18516,12298,POLICE OFFICER,2012-05-02,
7285,19222,3357,POLICE OFFICER,1991-10-11,2019-07-15
,19339,18323,POLICE OFFICER,1998-12-27,2001-06-20
7402,19339,12870,POLICE OFFICER,2001-06-20,2018-05-15
7466,19403,10026,POLICE OFFICER,1992-11-13,2018-08-27
7581,19518,1104,SERGEANT,1998-08-06,2018-06-15
,19518,711,LIEUTENANT,2018-06-15,
8226,20163,19304,POLICE OFFICER,1997-08-22,
,20191,11352,POLICE OFFICER,1992-03-06,2000-08-31
8254,20191,20328,DETECTIVE,2000-08-31,
,20288,12697,POLICE OFFICER,1994-04-08,2000-05-24
8351,20288,2610,SERGEANT,2000-05-24,
8755,20692,11913,POLICE OFFICER,2004-06-18,2017-12-01
,20692,19632,POLICE OFFICER,2017-12-01,
9885,21822,18487,POLICE OFFICER,2016-03-02,
10342,22277,18597,POLICE OFFICER,2007-08-15,2018-11-05
,22277,20838,DETECTIVE,2018-11-05,
,22334,16145,POLICE OFFICER,1994-08-24,2000-05-24
10399,22334,1355,SERGEANT,2000-05-24,
,22383,5427,POLICE OFFICER,1991-06-26,2007-03-30
10448,22383,20195,DETECTIVE,2007-03-30,2017-04-17
,#U122287,11337,POLICE OFFICER,2016-08-31,
,23215,7792,POLICE OFFICER,1999-11-12,2008-01-25
11282,23215,21421,DETECTIVE,2008-01-25,2016-04-26
,23215,21172,DETECTIVE,2016-04-26,2017-04-21
,23215,21507,DETECTIVE,2017-04-21,
,23864,1159,SERGEANT,1999-06-16,2015-05-01
11931,23864,351,LIEUTENANT,2015-05-01,
8,11949,11360,POLICE OFFICER,2015-12-23,
208,12150,11287,POLICE OFFICER,2007-09-13,
,12150,11283,POLICE OFFICER,2014-08-07,2014-08-08
,#U122300,10737,POLICE OFFICER,2003-08-14,
,12373,11716,POLICE OFFICER,1999-02-18,2007-01-16
432,12373,2148,SERGEANT,2007-01-16,2018-10-17
,12373,626,LIEUTENANT,2018-10-17,
535,12474,14147,POLICE OFFICER,2015-07-10,2019-11-15
,12495,5037,POLICE OFFICER,1993-06-25,2005-04-28
556,12495,1390,SERGEANT,2005-04-28,
,12702,2614,SERGEANT,1994-09-30,2000-02-17
763,12702,3950,POLICE OFFICER,2000-02-17,2018-01-11
822,12761,13661,POLICE OFFICER,2015-07-10,
858,12797,18202,POLICE OFFICER,1992-04-03,2004-03-04
,12797,18202,POLICE OFFICER,2014-12-22,2019-02-21
,#U122314,13368,POLICE OFFICER,2017-08-09,
999,12938,11973,POLICE OFFICER,,
,12957,19348,POLICE OFFICER,1999-01-21,2000-05-17
,12957,19348,POLICE OFFICER,2000-11-09,2001-12-17
,12957,19348,POLICE OFFICER,2002-10-11,2005-04-28
1018,12957,975,SERGEANT,2005-04-28,
,12997,18870,POLICE OFFICER,1996-01-22,2003-12-01
1058,12997,1593,SERGEANT,2003-12-01,
,13019,7219,POLICE OFFICER,2001-03-21,2012-06-19
1080,13019,17823,POLICE OFFICER,2012-06-21,
1092,13031,6370,POLICE OFFICER,1998-10-29,
,13113,9052,POLICE OFFICER,1999-07-30,2015-04-16
1174,13113,20982,DETECTIVE,2015-04-16,
,#U122325,14709,POLICE OFFICER,2017-04-26,
1215,13154,19199,POLICE OFFICER,1997-05-12,
1260,13199,16768,POLICE OFFICER,2014-10-01,
1361,13300,3620,POLICE OFFICER,1994-04-26,2019-08-07
1578,13517,11404,POLICE OFFICER,2015-12-23,
,13969,1205,SERGEANT,1998-08-06,2006-05-16
2032,13969,267,LIEUTENANT,2006-05-16,2019-10-16
,13970,9514,POLICE OFFICER,1994-03-04,2000-05-24
2033,13970,2646,SERGEANT,2000-05-24,
,13992,5954,POLICE OFFICER,1991-09-12,2003-04-01
2055,13992,1470,SERGEANT,2003-04-01,2016-03-28
2198,14135,17354,POLICE OFFICER,2013-07-31,2017-02-24
,14135,20132,DETECTIVE,2017-02-24,
,14151,1213,SERGEANT,1998-08-06,2014-04-18
2214,14151,670,LIEUTENANT,2014-04-18,
2413,14350,7134,POLICE OFFICER,2006-06-06,2017-02-24
,14350,20241,DETECTIVE,2017-02-24,2018-06-15
,14350,1321,SERGEANT,2018-06-15,
,14472,12419,POLICE OFFICER,1998-01-20,2000-08-31
2516,14472,20739,DETECTIVE,2000-08-31,
,14701,14550,POLICE OFFICER,1998-01-20,2007-08-30
2764,14701,1718,SERGEANT,2007-08-30,2018-09-17
2776,14713,20706,DETECTIVE,1998-12-04,
2836,14773,7554,POLICE OFFICER,1991-04-22,2017-10-16
2834,14771,5776,POLICE OFFICER,1998-10-26,
,#U122378,21099,DETECTIVE,1996-12-13,2016-01-15
2926,14863,12057,POLICE OFFICER,1998-11-17,
,14888,6341,POLICE OFFICER,1994-11-04,2001-05-31
2951,14888,2315,SERGEANT,2001-05-31,
2985,14922,19668,POLICE OFFICER,1997-04-22,
,15084,3140,POLICE OFFICER,1987-03-09,2004-11-01
3147,15084,20001,DETECTIVE,2004-11-01,
,15121,3150,POLICE OFFICER,2001-07-24,2003-11-03
,15121,3150,POLICE OFFICER,2003-12-29,2014-08-20
,15121,3598,POLICE OFFICER,2003-11-03,2003-12-29
3184,15121,3135,POLICE OFFICER,2014-08-20,
3196,15133,6253,POLICE OFFICER,2013-06-05,
,15261,4925,POLICE OFFICER,2002-10-25,2014-04-18
3324,15261,2130,SERGEANT,2014-04-18,
3396,15333,2953,POLICE OFFICER,2014-02-13,
,15342,12024,POLICE OFFICER,1994-04-08,2003-07-01
3405,15342,21029,DETECTIVE,2003-07-01,
,15510,9997,POLICE OFFICER,1999-05-07,2008-01-23
3573,15510,6511,POLICE OFFICER,2008-01-23,2019-09-20
3615,15552,8404,POLICE OFFICER,1992-04-27,
,15755,2145,SERGEANT,1999-02-04,2005-10-17
,15755,2415,SERGEANT,1999-02-04,2014-04-18
3816,15755,312,LIEUTENANT,2014-04-18,2018-05-15
3855,15793,12086,POLICE OFFICER,1994-04-06,2011-05-10
,15793,12086,POLICE OFFICER,2011-05-11,
,15793,5009,POLICE OFFICER,2011-05-03,2011-05-09
4066,16003,12995,POLICE OFFICER,,
4142,16079,9725,POLICE OFFICER,2006-09-25,
,16175,6972,POLICE OFFICER,1986-10-13,2003-07-01
4238,16175,20158,DETECTIVE,2003-07-01,2016-04-15
,#U122427,8245,POLICE OFFICER,2017-02-22,
,16273,10680,POLICE OFFICER,1999-05-07,2007-08-30
4336,16273,861,SERGEANT,2007-08-30,
4395,16332,12185,POLICE OFFICER,2003-11-18,
4451,16388,17373,POLICE OFFICER,2015-05-08,2016-12-12
,16388,6456,POLICE OFFICER,2019-03-19,
4793,16731,17200,POLICE OFFICER,2005-06-10,2017-04-14
,16731,20702,DETECTIVE,2017-04-14,
,16731,20702,POLICE OFFICER,,
,17087,19905,POLICE OFFICER,1996-12-23,2006-06-01
5150,17087,20637,DETECTIVE,2006-06-01,
,17195,13412,POLICE OFFICER,2005-04-20,2016-02-01
5258,17195,1448,SERGEANT,2016-02-01,
5267,17204,14106,POLICE OFFICER,2013-01-11,
,#U122455,9679,POLICE OFFICER,2016-12-28,
5322,17259,5036,POLICE OFFICER,1999-04-15,2005-03-01
,17259,5036,POLICE OFFICER,2005-03-02,
,17259,18445,POLICE OFFICER,2005-03-01,2005-03-02
5383,17320,10778,POLICE OFFICER,1999-05-07,2018-11-05
,17320,20631,DETECTIVE,2018-11-05,2019-11-22
,17320,1969,SERGEANT,2019-11-22,
5387,17324,18241,POLICE OFFICER,2013-12-18,
5391,17328,3221,POLICE OFFICER,,
5430,17367,19397,POLICE OFFICER,2004-06-18,2006-06-12
,17367,19397,POLICE OFFICER,2006-09-12,2010-01-13
,17367,19397,POLICE OFFICER,2012-05-07,2017-10-17
,17367,19397,POLICE OFFICER,2018-11-19,2018-11-19
5431,17366,12650,POLICE OFFICER,2011-02-24,2017-02-24
,17366,20707,DETECTIVE,2017-02-24,
5438,17375,10333,POLICE OFFICER,2003-08-14,2018-06-26
,17375,20430,DETECTIVE,2018-06-27,
5455,17392,14414,POLICE OFFICER,2010-06-14,
5459,17396,8302,POLICE OFFICER,2007-12-11,
5537,17474,16927,POLICE OFFICER,2015-07-10,2017-06-16
5540,17477,12614,POLICE OFFICER,2006-03-13,2017-04-14
,17477,20450,DETECTIVE,2017-04-14,2018-10-18
,17477,2044,SERGEANT,2018-10-18,
,17477,20450,POLICE OFFICER,,
5823,17762,17607,POLICE OFFICER,1997-10-14,
5923,17861,19366,POLICE OFFICER,1998-12-15,2018-01-11
5938,17875,12840,POLICE OFFICER,1999-04-15,
,17886,12791,POLICE OFFICER,2000-04-06,2014-04-18
5949,17886,2099,SERGEANT,2014-04-18,
,#U122487,13071,POLICE OFFICER,2016-08-31,
6034,17971,16149,POLICE OFFICER,1995-12-18,2018-10-18
,17971,834,SERGEANT,2018-10-18,
,#U122489,8727,POLICE OFFICER,2017-02-22,2019-03-01
,18064,6582,POLICE OFFICER,1994-04-08,2000-08-31
6127,18064,20327,DETECTIVE,2000-08-31,
6220,18157,12405,POLICE OFFICER,2007-10-18,
6597,18534,7845,POLICE OFFICER,2012-03-29,
,#U122504,15793,POLICE OFFICER,1996-04-09,2010-04-14
,#U122504,15793,POLICE OFFICER,2010-08-24,2016-01-07
6694,18625,20173,DETECTIVE,1996-11-05,
,18645,60045,POLICE OFFICER,1997-03-11,2005-06-23
6728,18645,20573,DETECTIVE,2005-06-23,2018-03-06
6835,18712,18509,POLICE OFFICER,1995-02-03,
6844,18720,18929,POLICE OFFICER,1995-11-08,
,18735,6607,POLICE OFFICER,1994-11-04,2009-07-01
6864,18735,2425,SERGEANT,2009-07-01,2017-02-01
,18735,556,LIEUTENANT,2017-02-01,
6920,18766,11412,POLICE OFFICER,1997-10-29,2019-05-15
6790,18813,9063,POLICE OFFICER,2005-05-24,2018-11-05
,18813,20689,DETECTIVE,2018-11-05,2019-06-21
,18813,938,SERGEANT,2019-06-21,
6801,18818,4932,POLICE OFFICER,2011-02-24,2018-11-05
,18818,21349,DETECTIVE,2018-11-05,
,18822,19117,POLICE OFFICER,2005-05-24,2005-06-15
,18822,14251,POLICE OFFICER,2005-06-15,2007-04-17
6815,18822,7197,POLICE OFFICER,2007-04-17,2019-04-22
,18822,7197,POLICE OFFICER,2019-05-07,2019-07-10
,18822,20046,DETECTIVE,2019-07-10,
,18892,13373,POLICE OFFICER,1986-07-14,2006-03-15
,18892,1303,SERGEANT,2006-03-15,2009-06-16
6955,18892,878,SERGEANT,2009-06-16,2016-08-15
,#U122533,,SERGEANT,,
,#U122536,8331,POLICE OFFICER,2017-02-22,
7405,19342,12395,POLICE OFFICER,,
,19346,10296,POLICE OFFICER,1988-12-06,2002-04-15
,19346,9163,POLICE OFFICER,2002-04-15,2004-11-01
7409,19346,20792,DETECTIVE,2004-11-01,
,19370,7623,POLICE OFFICER,1999-11-12,2015-04-16
,19370,21394,DETECTIVE,2015-04-16,2015-07-09
7433,19370,20980,DETECTIVE,2015-07-09,
7489,19426,16180,POLICE OFFICER,1989-12-26,2019-03-25
7508,19445,7130,POLICE OFFICER,2005-05-24,
,19475,11187,POLICE OFFICER,2006-02-22,2006-12-13
7538,19475,4624,POLICE OFFICER,2006-12-13,
7545,19482,11775,POLICE OFFICER,2007-08-15,
7640,19577,4415,POLICE OFFICER,2007-12-11,
7745,19670,15295,POLICE OFFICER,2015-04-24,2016-07-29
,19670,16112,POLICE OFFICER,2016-07-29,2018-08-01
,19670,16112,POLICE OFFICER,2018-09-28,
7802,19699,18395,POLICE OFFICER,2003-08-14,2016-07-12
,19699,11380,POLICE OFFICER,2016-07-12,2018-11-05
,19699,20467,DETECTIVE,2018-11-05,
,19713,19417,POLICE OFFICER,1998-12-15,2004-10-29
7822,19713,1032,SERGEANT,2004-10-29,2016-03-01
,19713,724,LIEUTENANT,2016-03-01,
,19721,40277,POLICE OFFICER,1998-12-08,2005-06-06
,19721,20379,DETECTIVE,2005-06-06,2015-08-03
7840,19721,21798,DETECTIVE,2015-08-03,
7855,19725,1929,SERGEANT,,
7909,19756,12346,POLICE OFFICER,2014-02-13,2018-06-26
,19756,21333,DETECTIVE,2018-06-27,
7848,19813,6034,POLICE OFFICER,2007-12-11,
8089,20026,3772,POLICE OFFICER,1998-10-29,
8187,20124,5781,POLICE OFFICER,1998-10-26,2016-07-05
,#U122580,8562,POLICE OFFICER,2017-02-22,
,20596,15654,POLICE OFFICER,1997-05-01,2002-02-14
8659,20596,20654,DETECTIVE,2002-02-14,2019-06-21
,20596,803,SERGEANT,2019-06-21,
8694,20631,19828,POLICE OFFICER,1996-10-21,
,20632,7242,POLICE OFFICER,2002-04-04,2002-07-02
,20632,4646,POLICE OFFICER,2002-07-02,2008-07-01
8695,20632,1219,SERGEANT,2008-07-01,2017-02-01
,20632,587,LIEUTENANT,2017-02-01,
,20939,15852,POLICE OFFICER,1995-06-12,2007-03-30
9002,20939,20726,DETECTIVE,2007-03-30,
,21228,15900,POLICE OFFICER,1998-01-20,2008-01-25
,21228,20189,DETECTIVE,2008-01-25,2014-02-26
9291,21228,20187,DETECTIVE,2014-02-27,
9655,21592,9522,POLICE OFFICER,2012-12-10,
9847,21784,2997,POLICE OFFICER,1997-12-15,2016-02-01
,21784,2997,POLICE OFFICER,2016-03-09,2016-11-10
,21784,2997,POLICE OFFICER,2017-04-27,
,22038,9527,POLICE OFFICER,1999-07-21,2000-08-31
10101,22038,21260,DETECTIVE,2000-08-31,
10175,22110,12956,POLICE OFFICER,2006-01-24,
,22245,12732,POLICE OFFICER,1998-10-26,2008-03-31
,22245,4460,POLICE OFFICER,2008-03-31,2015-11-13
10309,22245,21111,DETECTIVE,2015-11-13,2019-11-22
,22245,1971,SERGEANT,2019-11-22,
10397,22332,13214,POLICE OFFICER,2001-09-19,
,22569,8830,POLICE OFFICER,1997-05-12,2003-08-13
,22569,8931,POLICE OFFICER,2003-08-13,2004-11-01
10634,22569,21247,DETECTIVE,2004-11-01,
10642,22577,17026,POLICE OFFICER,2004-06-18,
10821,22754,15327,POLICE OFFICER,2010-06-14,
11283,23216,3305,POLICE OFFICER,2013-04-03,
,#U122628,14514,POLICE OFFICER,2016-10-19,
,#U122629,,POLICE OFFICER,,
,23584,18207,POLICE OFFICER,1993-04-02,2008-07-01
11651,23584,980,SERGEANT,2008-07-01,2016-12-01
,23584,521,LIEUTENANT,2016-12-01,2019-11-08
,23584,92,CAPTAIN,2019-11-08,
,#U122632,17284,POLICE OFFICER,2017-04-26,
7940,19888,14535,POLICE OFFICER,2013-05-08,
,19888,14535,FIELD TRAINING OFFICER,,
153,12094,20547,DETECTIVE,1995-02-17,2019-09-20
246,12187,14395,POLICE OFFICER,2006-02-22,
285,12226,8050,POLICE OFFICER,1998-08-12,2018-04-16
471,12412,4056,POLICE OFFICER,1992-10-16,2016-11-17
,12412,4056,POLICE OFFICER,2017-01-18,
,12479,19383,POLICE OFFICER,1998-12-15,2014-06-10
540,12479,20396,DETECTIVE,2014-06-10,
,12573,2528,SERGEANT,1999-12-15,2005-08-31
,12573,761,LIEUTENANT,2005-09-01,2015-04-20
634,12573,29,CAPTAIN,2015-04-20,2018-02-13
,12573,29,COMMANDER,,
818,12757,1070,SERGEANT,1999-06-16,
1049,12989,9102,POLICE OFFICER,2002-06-04,
1296,13235,5231,POLICE OFFICER,2000-06-16,
,13402,40081,POLICE OFFICER,1998-12-04,2005-06-02
1463,13402,20665,DETECTIVE,2005-06-02,2019-07-15
1508,13447,12472,POLICE OFFICER,1998-07-02,
,13505,5447,POLICE OFFICER,1988-11-07,2002-05-19
1566,13505,15618,POLICE OFFICER,2002-05-19,2017-05-15
1738,13677,16275,POLICE OFFICER,1990-10-18,2019-08-16
1830,13769,9643,POLICE OFFICER,1999-07-30,
2123,14060,12158,POLICE OFFICER,,
,#U122675,15797,POLICE OFFICER,2017-04-26,
2420,14357,11789,POLICE OFFICER,1992-03-16,
2822,14759,8568,POLICE OFFICER,2007-03-13,2016-03-18
,14759,8568,POLICE OFFICER,2016-06-15,
,14759,19460,POLICE OFFICER,2016-03-18,2016-06-15
2884,14821,19147,POLICE OFFICER,1997-05-12,
3067,15004,15163,POLICE OFFICER,2003-01-08,2003-05-10
,15004,15163,POLICE OFFICER,2003-12-24,
,15500,19174,POLICE OFFICER,1997-05-12,2013-02-07
3563,15500,21251,DETECTIVE,2013-02-07,
3747,15685,4916,POLICE OFFICER,2008-01-10,2018-11-05
,15685,20610,DETECTIVE,2018-11-05,
3756,15694,4210,POLICE OFFICER,2001-11-08,
,#U122703,14463,POLICE OFFICER,2017-09-13,
4097,16034,19169,POLICE OFFICER,1997-08-22,
4114,16051,16842,POLICE OFFICER,1996-01-22,
,16169,8058,POLICE OFFICER,2002-12-05,2008-04-02
4232,16169,14939,POLICE OFFICER,2008-04-02,
,16184,15825,POLICE OFFICER,1996-04-09,2000-08-31
,16184,20375,DETECTIVE,2000-08-31,2014-06-10
4247,16184,2587,SERGEANT,2014-06-10,2017-02-28
,16665,4043,POLICE OFFICER,2002-04-30,2015-04-16
4728,16665,21168,DETECTIVE,2015-04-16,2019-06-21
,16665,1975,SERGEANT,2019-06-21,
4774,16712,21201,DETECTIVE,1998-12-04,2019-01-15
4813,16751,13692,POLICE OFFICER,1996-02-23,
,16956,9447,POLICE OFFICER,1991-05-02,2003-04-01
5019,16956,1523,SERGEANT,2003-04-01,2019-11-15
5028,16965,16508,POLICE OFFICER,2006-03-13,
,17260,1741,SERGEANT,1998-08-06,2004-10-01
,17260,521,LIEUTENANT,2004-10-01,2015-04-20
5323,17260,84,CAPTAIN,2015-04-20,
,17493,14654,POLICE OFFICER,1998-11-17,2003-03-24
5556,17493,19311,POLICE OFFICER,2003-03-24,
5627,17564,16710,POLICE OFFICER,2014-11-13,
5644,17581,19705,POLICE OFFICER,1997-01-21,2019-03-15
5665,17602,11544,POLICE OFFICER,2012-03-29,2016-07-20
,17602,11544,POLICE OFFICER,2017-04-05,
,17713,1437,SERGEANT,1994-08-12,2004-10-01
,17713,486,LIEUTENANT,2004-10-01,2015-01-15
5776,17713,24,CAPTAIN,2015-01-15,2018-09-17
5845,17783,15431,POLICE OFFICER,2015-04-24,
5884,17822,6341,POLICE OFFICER,2002-07-23,2003-02-07
,17822,6341,POLICE OFFICER,2003-04-07,
6202,18139,20011,DETECTIVE,1995-04-19,
,18162,6592,POLICE OFFICER,2005-06-10,2014-06-27
6225,18162,4202,POLICE OFFICER,2014-06-27,
,18263,930,SERGEANT,1997-02-20,2009-05-01
6326,18263,600,LIEUTENANT,2009-05-01,
,18582,6881,POLICE OFFICER,2000-04-18,2003-05-15
6645,18582,7659,POLICE OFFICER,2003-05-15,
,18663,19204,POLICE OFFICER,1997-05-12,2000-08-31
,18663,20225,DETECTIVE,2000-08-31,2002-04-11
,18663,20225,DETECTIVE,2003-01-28,2014-06-10
6756,18663,2205,SERGEANT,2014-06-10,
,18783,7706,FIELD TRAINING OFFICER,,
6710,18783,7706,POLICE OFFICER,,
7069,19006,15179,POLICE OFFICER,2009-08-10,
,19046,14709,POLICE OFFICER,1994-04-08,2001-07-06
,19046,40114,POLICE OFFICER,2001-07-06,2005-06-03
7109,19046,20644,DETECTIVE,2005-06-03,
7181,19118,18651,POLICE OFFICER,1995-02-17,
7296,19233,13878,POLICE OFFICER,2013-11-12,
7316,19253,14508,POLICE OFFICER,1992-04-03,2019-05-31
7653,19590,8188,POLICE OFFICER,1999-11-12,
8219,20156,13341,POLICE OFFICER,1987-04-13,2016-08-15
,20223,7692,POLICE OFFICER,2001-07-24,2009-10-15
,20223,15396,POLICE OFFICER,2009-10-15,2015-04-16
8286,20223,21404,DETECTIVE,2015-04-16,
8436,20373,11463,POLICE OFFICER,1990-11-16,2002-02-14
,20373,11463,POLICE OFFICER,2003-04-30,
,20373,20750,DETECTIVE,2002-02-14,2003-04-30
,20521,18421,POLICE OFFICER,1993-09-03,2003-07-01
8584,20521,20161,DETECTIVE,2003-07-01,
8588,20525,17122,POLICE OFFICER,1993-09-03,
8653,20590,11237,POLICE OFFICER,2016-03-02,2019-06-28
,20590,11237,POLICE OFFICER,2019-07-11,
8674,20611,19561,POLICE OFFICER,1996-05-14,2016-04-15
9245,21182,12756,POLICE OFFICER,2015-09-18,
,21231,14357,POLICE OFFICER,2002-03-12,2004-02-20
9294,21231,12812,POLICE OFFICER,2004-02-20,2011-03-14
,21231,12812,POLICE OFFICER,2012-08-09,
